Fecha;ALAMEDA;CONCORDIA;CUPRUM;EL LIBERTADOR;HABITAT;INVIERTA;PLANVITAL;PROVIDA;SAN CRISTOBAL;SANTA MARIA;SUMMA;MAGISTER;UNION;PROTECCION;FUTURO;BANNUESTRA;BANGUARDIA;QUALITAS;BANSANDER;LABORAL;PREVIPAN;FOMENTA;GENERA;NORPREVISION;APORTA;ARMONIZA;VALORA;SUMMA BANSANDER;APORTA FOMENTA;CAPITAL;MODELO;UNO
1987-07-12;;784,4;739,93;695,81;736,18;730,7;734,87;755,48;;734,18;745,34;1336,9;752,37;732,66;;;;;;;;;;;;;;;;;;
1987-07-13;;785,91;742,75;697,68;737,83;732,64;736,88;757,29;;735,77;747,72;1341,16;754,38;734,77;;;;;;;;;;;;;;;;;;
1987-07-14;;788,3;744,47;698,89;738,68;733,74;737,64;757,96;;736,47;748,56;1343,27;755,89;736,31;;;;;;;;;;;;;;;;;;
1987-07-15;;789,31;746,46;700,11;739,71;734,73;738,46;758,76;;737,24;749,32;1345,35;757,34;737,79;;;;;;;;;;;;;;;;;;
1987-07-16;;791,06;749,26;701,8;741,09;735,89;739,61;759,86;;738,3;750,59;1348,87;759,28;739,9;;;;;;;;;;;;;;;;;;
1987-07-17;;791,64;749,95;702,31;741,63;736,48;740,14;760,29;;738,72;751,0;1349,66;759,91;740,76;;;;;;;;;;;;;;;;;;
1987-07-18;;791,64;749,95;702,31;741,63;736,48;740,14;760,29;;738,72;751,0;1349,66;759,91;740,76;;;;;;;;;;;;;;;;;;
1987-07-19;;791,64;749,95;702,31;741,63;736,48;740,14;760,29;;738,72;751,0;1349,66;759,91;740,76;;;;;;;;;;;;;;;;;;
1987-07-20;;792,62;751,03;703,29;742,71;737,61;741,11;761,51;;739,81;752,04;1351,68;760,96;741,87;;;;;;;;;;;;;;;;;;
1987-07-21;;793,36;751,66;703,77;743,15;738,09;741,6;762,07;;740,24;752,64;1352,72;761,42;742,43;;;;;;;;;;;;;;;;;;
1987-07-22;;793,88;752,15;704,21;743,56;738,54;742,08;762,51;;740,63;753,17;1353,44;761,84;742,96;;;;;;;;;;;;;;;;;;
1987-07-23;;794,12;752,57;704,5;743,9;739,06;742,48;762,7;;740,91;753,42;1353,72;762,33;743,53;;;;;;;;;;;;;;;;;;
1987-07-24;;795,07;753,11;704,95;744,34;739,68;742,92;763,09;;741,28;753,78;1354,48;762,82;744,11;;;;;;;;;;;;;;;;;;
1987-07-25;;795,07;753,11;704,95;744,34;739,68;742,92;763,09;;741,28;753,78;1354,48;762,82;744,11;;;;;;;;;;;;;;;;;;
1987-07-26;;795,07;753,11;704,95;744,34;739,68;742,92;763,09;;741,28;753,78;1354,48;762,82;744,11;;;;;;;;;;;;;;;;;;
1987-07-27;;796,62;755,11;706,44;745,74;741,69;744,56;764,38;;742,47;755,04;1357,8;764,35;745,84;;;;;;;;;;;;;;;;;;
1987-07-28;;797,28;755,32;706,7;746,01;741,99;744,64;764,64;;742,75;755,2;1358,12;764,65;746,27;;;;;;;;;;;;;;;;;;
1987-07-29;;797,62;755,84;707,17;746,44;742,23;745,28;765,08;;743,11;755,9;1359,25;765,1;746,08;;;;;;;;;;;;;;;;;;
1987-07-30;;798,16;756,42;707,64;746,82;742,7;745,69;765,43;;743,49;756,47;1359,82;765,59;746,91;;;;;;;;;;;;;;;;;;
1987-07-31;;799,04;758,39;708,84;747,84;744,31;746,68;766,07;;744,23;757,17;1362,53;766,94;748,1;;;;;;;;;;;;;;;;;;
1987-08-01;;799,04;758,39;708,84;747,84;744,31;746,68;766,07;;744,23;757,17;1362,53;766,94;748,1;;;;;;;;;;;;;;;;;;
1987-08-02;;799,04;758,39;708,84;747,84;744,31;746,68;766,07;;744,23;757,17;1362,53;766,94;748,1;;;;;;;;;;;;;;;;;;
1987-08-03;;800,3;760,31;710,39;749,32;746,09;748,32;767,53;;745,6;759,06;1365,61;768,73;750,7;;;;;;;;;;;;;;;;;;
1987-08-04;;800,85;761,21;710,97;749,95;746,77;748,82;768,15;;746,17;759,86;1366,84;769,4;751,24;;;;;;;;;;;;;;;;;;
1987-08-05;;802,17;762,09;711,63;750,48;747,49;749,51;768,73;;746,65;760,56;1368,28;770,11;752,03;;;;;;;;;;;;;;;;;;
1987-08-06;;803,22;762,88;712,2;750,95;748,21;750,06;769,21;;747,09;761,14;1369,38;770,57;752,6;;;;;;;;;;;;;;;;;;
1987-08-07;;807,02;763,95;713,03;751,65;749,12;750,91;769,76;;747,64;761,84;1371,91;771,83;753,57;;;;;;;;;;;;;;;;;;
1987-08-08;;807,02;763,95;713,03;751,65;749,12;750,91;769,76;;747,64;761,84;1371,91;771,83;753,57;;;;;;;;;;;;;;;;;;
1987-08-09;;807,02;763,95;713,03;751,65;749,12;750,91;769,76;;747,64;761,84;1371,91;771,83;753,57;;;;;;;;;;;;;;;;;;
1987-08-10;;808,18;765,23;714,14;752,78;750,31;752,07;770,93;;748,77;763,04;1373,96;773,0;754,8;;;;;;;;;;;;;;;;;;
1987-08-11;;809,13;766,16;714,98;753,53;751,05;752,95;771,73;;749,49;764,09;1375,39;773,71;755,46;;;;;;;;;;;;;;;;;;
1987-08-12;;810,34;767,51;716,15;754,47;751,9;753,8;772,53;;750,3;765,44;1377,3;774,78;756,71;;;;;;;;;;;;;;;;;;
1987-08-13;;811,93;769,13;717,69;755,99;753,47;755,65;774,46;;751,58;767,01;1381,31;776,19;757,57;;;;;;;;;;;;;;;;;;
1987-08-14;;813,79;770,96;719,05;757,11;755,63;757,01;775,44;;752,55;768,05;1383,93;777,6;758,99;;;;;;;;;;;;;;;;;;
1987-08-15;;813,79;770,96;719,05;757,11;755,63;757,01;775,44;;752,55;768,05;1383,93;777,6;758,99;;;;;;;;;;;;;;;;;;
1987-08-16;;813,79;770,96;719,05;757,11;755,63;757,01;775,44;;752,55;768,05;1383,93;777,6;758,99;;;;;;;;;;;;;;;;;;
1987-08-17;;815,36;772,79;720,6;758,81;757,34;758,65;777,13;;754,16;769,66;1387,05;779,32;760,9;;;;;;;;;;;;;;;;;;
1987-08-18;;816,38;774,13;721,61;759,7;758,87;759,57;777,87;;754,96;770,51;1388,94;780,48;762,02;;;;;;;;;;;;;;;;;;
1987-08-19;;817,88;776,31;723,01;761,09;760,74;761,39;778,96;;756,12;771,48;1391,45;781,84;763,66;;;;;;;;;;;;;;;;;;
1987-08-20;;819,14;778,03;724,13;762,08;762,44;762,34;779,8;;756,94;772,12;1393,72;783,25;765,1;;;;;;;;;;;;;;;;;;
1987-08-21;;822,54;780,03;725,51;763,45;763,9;763,61;781,13;;758,22;773,16;1397,01;785,12;766,56;;;;;;;;;;;;;;;;;;
1987-08-22;;822,54;780,03;725,51;763,45;763,9;763,61;781,13;;758,22;773,16;1397,01;785,12;766,56;;;;;;;;;;;;;;;;;;
1987-08-23;;822,54;780,03;725,51;763,45;763,9;763,61;781,13;;758,22;773,16;1397,01;785,12;766,56;;;;;;;;;;;;;;;;;;
1987-08-24;;823,86;782,71;727,62;765,42;766,62;765,72;783,03;;760,08;774,98;1401,07;787,49;769,0;;;;;;;;;;;;;;;;;;
1987-08-25;;824,86;783,87;728,54;766,06;767,67;766,75;783,68;;760,8;775,75;1402,63;788,62;770,07;;;;;;;;;;;;;;;;;;
1987-08-26;;825,23;784,21;728,87;766,46;768,27;766,99;784,03;;761,23;775,95;1402,88;789,06;770,47;;;;;;;;;;;;;;;;;;
1987-08-27;;826,35;785,29;729,78;767,11;769,24;768,05;784,8;;761,9;776,91;1404,7;789,99;771,75;;;;;;;;;;;;;;;;;;
1987-08-28;;827,6;786,42;730,77;767,85;770,33;769,03;785,6;;762,6;777,93;1406,54;791,02;772,93;;;;;;;;;;;;;;;;;;
1987-08-29;;827,6;786,42;730,77;767,85;770,33;769,03;785,6;;762,6;777,93;1406,54;791,02;772,93;;;;;;;;;;;;;;;;;;
1987-08-30;;827,6;786,42;730,77;767,85;770,33;769,03;785,6;;762,6;777,93;1406,54;791,02;772,93;;;;;;;;;;;;;;;;;;
1987-08-31;;829,83;788,69;732,71;769,71;772,89;771,13;787,39;;764,3;779,72;1410,12;793,03;774,74;;;;;;;;;;;;;;;;;;
1987-09-01;;831,03;789,72;733,52;770,67;773,98;772,13;788,2;;765,06;780,96;1412,4;794,2;775,91;;;;;;;;;;;;;;;;;;
1987-09-02;;831,92;790,72;734,33;771,33;774,94;773,02;788,85;;765,67;781,64;1413,36;794,98;776,88;;;;;;;;;;;;;;;;;;
1987-09-03;;832,59;791,42;734,91;771,92;775,66;773,73;789,32;;766,25;782,2;1414,47;795,75;777,89;;;;;;;;;;;;;;;;;;
1987-09-04;;835,76;792,7;735,91;772,67;776,62;774,66;790,31;;766,94;783,21;1416,92;796,92;778,99;;;;;;;;;;;;;;;;;;
1987-09-05;;835,76;792,7;735,91;772,67;776,62;774,66;790,31;;766,94;783,21;1416,92;796,92;778,99;;;;;;;;;;;;;;;;;;
1987-09-06;;835,76;792,7;735,91;772,67;776,62;774,66;790,31;;766,94;783,21;1416,92;796,92;778,99;;;;;;;;;;;;;;;;;;
1987-09-07;;837,1;794,42;737,38;774,28;778,24;776,27;791,93;;768,47;784,57;1419,59;798,58;780,7;;;;;;;;;;;;;;;;;;
1987-09-08;;838,43;796,83;738,95;775,66;780,32;777,93;792,89;;769,59;785,53;1422,66;800,46;782,37;;;;;;;;;;;;;;;;;;
1987-09-09;;839,65;799,48;740,61;777,06;782,58;779,71;794,01;;770,79;786,27;1425,77;802,16;784,42;;;;;;;;;;;;;;;;;;
1987-09-10;;839,71;799,84;740,88;777,54;783,06;779,94;794,22;;771,21;786,26;1425,55;802,56;784,97;;;;;;;;;;;;;;;;;;
1987-09-11;;839,71;799,84;740,88;777,54;783,06;779,94;794,22;;771,21;786,26;1425,55;802,56;784,97;;;;;;;;;;;;;;;;;;
1987-09-12;;839,71;799,84;740,88;777,54;783,06;779,94;794,22;;771,21;786,26;1425,55;802,56;784,97;;;;;;;;;;;;;;;;;;
1987-09-13;;839,71;799,84;740,88;777,54;783,06;779,94;794,22;;771,21;786,26;1425,55;802,56;784,97;;;;;;;;;;;;;;;;;;
1987-09-14;;841,44;801,58;742,47;779,27;784,67;781,7;796,08;;773,05;787,92;1428,14;804,39;786,43;;;;;;;;;;;;;;;;;;
1987-09-15;;841,77;801,86;742,91;779,73;785,23;782,28;796,63;;773,5;788,28;1428,96;804,81;786,87;;;;;;;;;;;;;;;;;;
1987-09-16;;841,48;802,84;743,43;780,24;785,67;782,95;797,1;;774,02;788,63;1429,05;805,35;787,21;;;;;;;;;;;;;;;;;;
1987-09-17;;842,39;804,09;744,05;781,02;786,55;783,91;797,74;;774,66;789,13;1430,43;806,08;787,95;;;;;;;;;;;;;;;;;;
1987-09-18;;842,39;804,09;744,05;781,02;786,55;783,91;797,74;;774,66;789,13;1430,43;806,08;787,95;;;;;;;;;;;;;;;;;;
1987-09-19;;842,39;804,09;744,05;781,02;786,55;783,91;797,74;;774,66;789,13;1430,43;806,08;787,95;;;;;;;;;;;;;;;;;;
1987-09-20;;842,39;804,09;744,05;781,02;786,55;783,91;797,74;;774,66;789,13;1430,43;806,08;787,95;;;;;;;;;;;;;;;;;;
1987-09-21;;844,0;806,06;745,76;782,79;788,65;785,58;799,55;;776,46;790,59;1433,55;807,85;789,37;;;;;;;;;;;;;;;;;;
1987-09-22;;843,43;806,05;745,61;783,01;788,87;785,85;799,2;;776,65;790,2;1433,16;808,13;789,82;;;;;;;;;;;;;;;;;;
1987-09-23;;844,16;807,07;746,37;783,64;789,54;786,76;799,89;;777,25;790,99;1435,06;808,83;790,72;;;;;;;;;;;;;;;;;;
1987-09-24;;844,17;807,16;746,52;783,99;789,78;786,8;800,11;;777,6;791,01;1435,16;809,16;791,15;;;;;;;;;;;;;;;;;;
1987-09-25;;844,65;807,74;747,04;784,47;790,25;787,19;800,66;;778,07;791,33;1436,21;809,64;792,02;;;;;;;;;;;;;;;;;;
1987-09-26;;844,65;807,74;747,04;784,47;790,25;787,19;800,66;;778,07;791,33;1436,21;809,64;792,02;;;;;;;;;;;;;;;;;;
1987-09-27;;844,65;807,74;747,04;784,47;790,25;787,19;800,66;;778,07;791,33;1436,21;809,64;792,02;;;;;;;;;;;;;;;;;;
1987-09-28;;846,37;809,57;748,63;786,03;792,18;788,88;802,19;;779,43;792,93;1439,19;811,27;794,38;;;;;;;;;;;;;;;;;;
1987-09-29;;846,98;809,66;748,71;785,64;792,01;788,87;801,88;;779,31;793,11;1439,45;811,01;795,08;;;;;;;;;;;;;;;;;;
1987-09-30;;847,49;810,16;749,14;786,13;792,48;789,4;802,27;;779,74;793,52;1440,09;811,32;795,92;;;;;;;;;;;;;;;;;;
1987-10-01;;847,93;810,55;749,38;786,42;792,8;789,62;802,53;;780,07;793,87;1440,4;811,95;796,46;;;;;;;;;;;;;;;;;;
1987-10-02;;848,39;811,04;749,83;786,94;793,27;790,09;802,99;;780,54;794,33;1441,31;812,41;796,9;;;;;;;;;;;;;;;;;;
1987-10-03;;848,39;811,04;749,83;786,94;793,27;790,09;802,99;;780,54;794,33;1441,31;812,41;796,9;;;;;;;;;;;;;;;;;;
1987-10-04;;848,39;811,04;749,83;786,94;793,27;790,09;802,99;;780,54;794,33;1441,31;812,41;796,9;;;;;;;;;;;;;;;;;;
1987-10-05;;849,47;811,98;750,85;788,13;794,37;791,2;804,33;;781,79;795,56;1443,34;813,49;797,73;;;;;;;;;;;;;;;;;;
1987-10-06;;849,69;811,89;750,86;788,13;794,35;791,03;804,42;;781,86;795,52;1443,0;813,44;797,96;;;;;;;;;;;;;;;;;;
1987-10-07;;849,57;811,83;750,94;788,24;794,45;791,15;804,61;;782,14;795,6;1442,8;813,51;798,48;;;;;;;;;;;;;;;;;;
1987-10-08;;848,9;810,83;749,95;787,34;793,39;790,22;803,6;;781,45;794,91;1440,99;812,61;798,32;;;;;;;;;;;;;;;;;;
1987-10-09;;848,1;810,5;749,69;787,5;793,14;790,09;803,24;;781,62;794,57;1440,0;812,62;798,33;;;;;;;;;;;;;;;;;;
1987-10-10;;848,1;810,5;749,69;787,5;793,14;790,09;803,24;;781,62;794,57;1440,0;812,62;798,33;;;;;;;;;;;;;;;;;;
1987-10-11;;848,1;810,5;749,69;787,5;793,14;790,09;803,24;;781,62;794,57;1440,0;812,62;798,33;;;;;;;;;;;;;;;;;;
1987-10-12;;848,1;810,5;749,69;787,5;793,14;790,09;803,24;;781,62;794,57;1440,0;812,62;798,33;;;;;;;;;;;;;;;;;;
1987-10-13;;849,48;812,2;751,13;789,24;794,72;791,91;805,26;;783,51;796,08;1443,31;814,42;799,19;;;;;;;;;;;;;;;;;;
1987-10-14;;852,4;812,51;751,45;789,58;794,94;792,13;805,69;;783,91;796,4;1444,36;815,07;798,89;;;;;;;;;;;;;;;;;;
1987-10-15;;852,58;812,53;751,61;789,87;795,13;792,43;806,06;;784,17;796,5;1444,77;815,27;798,96;;;;;;;;;;;;;;;;;;
1987-10-16;;852,28;812,28;751,42;790,01;794,8;792,52;806,12;;784,34;796,52;1444,54;815,27;798,59;;;;;;;;;;;;;;;;;;
1987-10-17;;852,28;812,28;751,42;790,01;794,8;792,52;806,12;;784,34;796,52;1444,54;815,27;798,59;;;;;;;;;;;;;;;;;;
1987-10-18;;852,28;812,28;751,42;790,01;794,8;792,52;806,12;;784,34;796,52;1444,54;815,27;798,59;;;;;;;;;;;;;;;;;;
1987-10-19;;853,62;813,57;752,65;791,37;796,29;793,59;807,65;;785,84;797,7;1446,6;816,56;799,81;;;;;;;;;;;;;;;;;;
1987-10-20;;850,75;809,05;749,9;789,66;792,61;790,83;806,71;;784,78;796,38;1441,65;813,63;795,49;;;;;;;;;;;;;;;;;;
1987-10-21;;848,98;805,96;747,73;788,31;789,81;789,13;806,26;;783,87;795,5;1438,14;811,35;792,18;;;;;;;;;;;;;;;;;;
1987-10-22;;849,3;805,87;747,93;788,11;789,74;789,72;807,06;;784,04;796,59;1439,31;811,24;791,51;;;;;;;;;;;;;;;;;;
1987-10-23;;848,57;804,68;747,58;787,9;788,78;789,36;806,8;;784,25;796,71;1438,57;810,74;790,49;;;;;;;;;;;;;;;;;;
1987-10-24;;848,57;804,68;747,58;787,9;788,78;789,36;806,8;;784,25;796,71;1438,57;810,74;790,49;;;;;;;;;;;;;;;;;;
1987-10-25;;848,57;804,68;747,58;787,9;788,78;789,36;806,8;;784,25;796,71;1438,57;810,74;790,49;;;;;;;;;;;;;;;;;;
1987-10-26;;849,25;805,43;748,55;789,0;789,69;790,48;808,23;;785,57;798,06;1440,5;811,82;791,1;;;;;;;;;;;;;;;;;;
1987-10-27;;849,32;805,22;748,64;789,16;789,61;790,39;808,79;;785,82;798,37;1441,01;811,74;790,79;;;;;;;;;;;;;;;;;;
1987-10-28;;848,93;804,88;748,56;789,22;789,18;790,48;809,0;;786,12;798,66;1441,18;811,64;790,32;;;;;;;;;;;;;;;;;;
1987-10-29;;848,31;804,11;748,24;789,11;788,64;790,12;809,04;;786,22;798,84;1440,58;811,31;789,72;;;;;;;;;;;;;;;;;;
1987-10-30;;848,03;803,69;748,13;789,12;788,36;790,01;809,26;;786,34;799,06;1440,73;811,17;789,58;;;;;;;;;;;;;;;;;;
1987-10-31;;848,03;803,69;748,13;789,12;788,36;790,01;809,26;;786,34;799,06;1440,73;811,17;789,58;;;;;;;;;;;;;;;;;;
1987-11-01;;848,03;803,69;748,13;789,12;788,36;790,01;809,26;;786,34;799,06;1440,73;811,17;789,58;;;;;;;;;;;;;;;;;;
1987-11-02;;848,33;804,1;748,94;790,16;789,08;790,89;810,7;;787,62;800,62;1442,49;812,05;790,17;;;;;;;;;;;;;;;;;;
1987-11-03;;849,1;805,25;749,93;791,22;790,17;791,96;811,84;;788,55;801,64;1444,54;813,28;791,13;;;;;;;;;;;;;;;;;;
1987-11-04;;850,11;806,7;751,15;792,28;791,46;793,12;812,7;;789,45;802,54;1446,94;814,52;792,41;;;;;;;;;;;;;;;;;;
1987-11-05;;849,14;805,82;750,63;791,99;790,82;792,68;812,96;;789,33;802,57;1446,44;813,88;791,59;;;;;;;;;;;;;;;;;;
1987-11-06;;847,68;803,3;749,38;790,92;789,2;791,32;812,79;;788,79;802,54;1444,52;812,36;789,17;;;;;;;;;;;;;;;;;;
1987-11-07;;847,68;803,3;749,38;790,92;789,2;791,32;812,79;;788,79;802,54;1444,52;812,36;789,17;;;;;;;;;;;;;;;;;;
1987-11-08;;847,68;803,3;749,38;790,92;789,2;791,32;812,79;;788,79;802,54;1444,52;812,36;789,17;;;;;;;;;;;;;;;;;;
1987-11-09;;847,35;802,73;749,59;791,41;788,75;791,59;813,84;;789,83;803,55;1445,14;812,7;789,47;;;;;;;;;;;;;;;;;;
1987-11-10;;850,57;802,05;749,62;791,33;788,75;791,53;814,46;;790,01;803,98;1446,59;812,92;788,61;;;;;;;;;;;;;;;;;;
1987-11-11;;851,19;801,43;749,42;791,33;788,32;791,48;814,83;;790,18;804,26;1446,95;812,76;788,22;;;;;;;;;;;;;;;;;;
1987-11-12;;851,39;801,69;749,92;791,88;788,55;792,09;815,49;;790,76;805,44;1448,35;813,37;788,77;;;;;;;;;;;;;;;;;;
1987-11-13;;851,85;802,13;750,5;792,54;789,13;792,74;816,26;;791,36;806,32;1449,84;813,88;789,32;;;;;;;;;;;;;;;;;;
1987-11-14;;851,85;802,13;750,5;792,54;789,13;792,74;816,26;;791,36;806,32;1449,84;813,88;789,32;;;;;;;;;;;;;;;;;;
1987-11-15;;851,85;802,13;750,5;792,54;789,13;792,74;816,26;;791,36;806,32;1449,84;813,88;789,32;;;;;;;;;;;;;;;;;;
1987-11-16;;853,84;804,2;752,52;794,68;791,37;794,96;818,66;;793,52;808,69;1453,68;816,0;791,23;;;;;;;;;;;;;;;;;;
1987-11-17;;854,5;805,05;753,43;795,57;792,31;795,86;819,76;;794,48;809,77;1455,81;817,02;792,08;;;;;;;;;;;;;;;;;;
1987-11-18;;855,26;805,84;754,16;796,3;793,22;796,77;820,71;;795,22;810,8;1457,22;817,72;793,1;;;;;;;;;;;;;;;;;;
1987-11-19;;855,81;806,39;754,78;796,98;793,89;797,39;821,27;;795,93;811,45;1458,07;818,48;793,78;;;;;;;;;;;;;;;;;;
1987-11-20;;856,59;807,24;755,62;797,82;794,9;798,19;822,29;;796,84;812,39;1459,65;819,4;794,57;;;;;;;;;;;;;;;;;;
1987-11-21;;856,59;807,24;755,62;797,82;794,9;798,19;822,29;;796,84;812,39;1459,65;819,4;794,57;;;;;;;;;;;;;;;;;;
1987-11-22;;856,59;807,24;755,62;797,82;794,9;798,19;822,29;;796,84;812,39;1459,65;819,4;794,57;;;;;;;;;;;;;;;;;;
1987-11-23;;859,06;809,68;757,92;800,22;797,38;800,2;825,0;;799,17;815,05;1464,38;821,76;796,84;;;;;;;;;;;;;;;;;;
1987-11-24;;859,8;810,49;758,68;801,02;798,2;801,51;825,82;;799,96;815,86;1465,89;822,55;797,63;;;;;;;;;;;;;;;;;;
1987-11-25;;861,89;813,49;760,99;803,19;800,68;803,64;827,58;;801,77;817,63;1469,97;824,96;800,07;;;;;;;;;;;;;;;;;;
1987-11-26;;864,34;816,95;763,41;805,62;803,49;806,26;829,59;;803,71;819,79;1474,41;827,63;803,09;;;;;;;;;;;;;;;;;;
1987-11-27;;865,86;819,02;765,01;807,43;805,41;808,22;831,22;;805,09;821,13;1476,95;829,24;804,68;;;;;;;;;;;;;;;;;;
1987-11-28;;865,86;819,02;765,01;807,43;805,41;808,22;831,22;;805,09;821,13;1476,95;829,24;804,68;;;;;;;;;;;;;;;;;;
1987-11-29;;865,86;819,02;765,01;807,43;805,41;808,22;831,22;;805,09;821,13;1476,95;829,24;804,68;;;;;;;;;;;;;;;;;;
1987-11-30;;868,04;821,29;767,13;809,74;807,79;810,73;833,56;;807,38;823,69;1481,12;831,56;807,12;;;;;;;;;;;;;;;;;;
1987-12-01;;868,74;821,68;767,92;810,68;808,38;811,22;834,69;;808,23;824,97;1482,75;832,38;807,64;;;;;;;;;;;;;;;;;;
1987-12-02;;868,66;821,5;768,07;811,0;808,3;811,29;835,22;;808,71;825,28;1483,31;832,42;807,68;;;;;;;;;;;;;;;;;;
1987-12-03;;868,52;821,17;768,11;811,1;808,18;811,45;835,64;;809,28;825,56;1483,52;832,38;808,0;;;;;;;;;;;;;;;;;;
1987-12-04;;868,27;821,01;768,2;811,33;808,01;811,42;836,02;;809,65;825,59;1483,84;832,52;808,05;;;;;;;;;;;;;;;;;;
1987-12-05;;868,27;821,01;768,2;811,33;808,01;811,42;836,02;;809,65;825,59;1483,84;832,52;808,05;;;;;;;;;;;;;;;;;;
1987-12-06;;868,27;821,01;768,2;811,33;808,01;811,42;836,02;;809,65;825,59;1483,84;832,52;808,05;;;;;;;;;;;;;;;;;;
1987-12-07;;870,57;823,91;770,36;813,72;810,75;814,26;838,8;;812,42;828,32;1489,39;835,43;810,68;;;;;;;;;;;;;;;;;;
1987-12-08;;870,57;823,91;770,36;813,72;810,37;814,26;838,8;;812,42;828,32;1489,39;835,43;810,68;;;;;;;;;;;;;;;;;;
1987-12-09;;871,36;824,1;771,39;814,88;811,07;814,95;839,93;;813,19;829,26;1490,24;835,93;811,07;;;;;;;;;;;;;;;;;;
1987-12-10;;871,76;824,63;771,99;815,57;811,56;815,29;840,58;;813,82;829,87;1491,51;836,58;811,71;;;;;;;;;;;;;;;;;;
1987-12-11;;875,35;825,69;772,97;816,42;812,5;816,06;841,3;;814,56;830,64;1494,51;837,86;812,52;;;;;;;;;;;;;;;;;;
1987-12-12;;875,35;825,69;772,97;816,42;812,5;816,06;841,3;;814,56;830,64;1494,51;837,86;812,52;;;;;;;;;;;;;;;;;;
1987-12-13;;875,35;825,69;772,97;816,42;812,5;816,06;841,3;;814,56;830,64;1494,51;837,86;812,52;;;;;;;;;;;;;;;;;;
1987-12-14;;878,26;828,25;775,13;818,66;814,56;818,12;844,38;;816,78;833,31;1499,76;839,71;814,64;;;;;;;;;;;;;;;;;;
1987-12-15;;878,43;828,51;775,52;819,42;814,77;818,58;845,05;;817,35;833,78;1500,52;840,16;815,03;;;;;;;;;;;;;;;;;;
1987-12-16;;879,05;829,5;776,4;820,21;815,27;819,42;845,95;;818,42;834,82;1502,13;841,35;815,88;;;;;;;;;;;;;;;;;;
1987-12-17;;879,44;830,07;776,88;821,01;815,94;820,14;846,42;;818,89;835,27;1502,95;841,81;816,54;;;;;;;;;;;;;;;;;;
1987-12-18;;880,41;831,42;778,05;822,48;817,06;821,19;847,74;;820,15;836,6;1505,52;843,31;817,95;;;;;;;;;;;;;;;;;;
1987-12-19;;880,41;831,42;778,05;822,48;817,06;821,19;847,74;;820,15;836,6;1505,52;843,31;817,95;;;;;;;;;;;;;;;;;;
1987-12-20;;880,41;831,42;778,05;822,48;817,06;821,19;847,74;;820,15;836,6;1505,52;843,31;817,95;;;;;;;;;;;;;;;;;;
1987-12-21;;882,3;833,5;780,0;824,54;819,03;823,15;849,92;;822,14;838,66;1509,31;845,36;819,88;;;;;;;;;;;;;;;;;;
1987-12-22;;882,83;834,34;780,68;825,2;819,67;823,96;850,56;;822,79;839,39;1510,51;846,05;820,52;;;;;;;;;;;;;;;;;;
1987-12-23;;883,19;835,21;781,45;826,08;820,51;824,84;851,38;;823,58;840,3;1512,05;846,94;821,28;;;;;;;;;;;;;;;;;;
1987-12-24;;883,94;835,9;782,2;826,79;821,03;825,65;852,1;;824,28;841,16;1513,47;847,67;822,01;;;;;;;;;;;;;;;;;;
1987-12-25;;883,94;835,9;782,2;826,79;821,03;825,65;852,1;;824,28;841,16;1513,47;847,67;822,01;;;;;;;;;;;;;;;;;;
1987-12-26;;883,94;835,9;782,2;826,79;821,03;825,65;852,1;;824,28;841,16;1513,47;847,67;822,01;;;;;;;;;;;;;;;;;;
1987-12-27;;883,94;835,9;782,2;826,79;821,03;825,65;852,1;;824,28;841,16;1513,47;847,67;822,01;;;;;;;;;;;;;;;;;;
1987-12-28;;887,26;839,21;785,13;830,04;824,09;828,64;855,47;;827,3;844,19;1519,47;850,53;824,88;;;;;;;;;;;;;;;;;;
1987-12-29;;888,39;840,61;786,27;831,26;825,33;830,01;856,52;;828,4;845,32;1521,62;851,88;825,95;;;;;;;;;;;;;;;;;;
1987-12-30;;890,95;842,06;787,5;831,6;827,03;831,21;857,45;;829,07;846,4;1524,6;853,36;827,16;;;;;;;;;;;;;;;;;;
1987-12-31;;891,46;842,57;787,99;832,18;827,59;831,77;858,02;;829,75;846,96;1525,72;853,9;827,69;;;;;;;;;;;;;;;;;;
1988-01-01;;891,46;842,57;787,99;832,18;827,59;831,77;858,02;;829,75;846,96;1525,72;853,9;827,69;;;;;;;;;;;;;;;;;;
1988-01-02;;891,46;842,57;787,99;832,18;827,59;831,77;858,02;;829,75;846,96;1525,72;853,9;827,69;;;;;;;;;;;;;;;;;;
1988-01-03;;891,46;842,57;787,99;832,18;827,59;831,77;858,02;;829,75;846,96;1525,72;853,9;827,69;;;;;;;;;;;;;;;;;;
1988-01-04;;895,05;846,36;791,47;835,64;831,35;835,45;861,72;;833,01;850,95;1532,31;857,56;831,4;;;;;;;;;;;;;;;;;;
1988-01-05;;897,51;849,29;793,7;837,42;834,56;837,96;863,03;;834,41;852,62;1536,74;859,83;833,13;;;;;;;;;;;;;;;;;;
1988-01-06;;903,09;854,33;797,37;840,23;840,43;842,28;865,83;;836,77;856,11;1544,71;863,23;835,61;;;;;;;;;;;;;;;;;;
1988-01-07;;905,85;857,79;800,02;842,59;843,37;844,86;867,63;;838,74;858,71;1549,41;866,05;838,72;;;;;;;;;;;;;;;;;;
1988-01-08;;907,43;859,63;801,39;844,05;844,96;846,37;868,68;;839,96;860,01;1552,07;867,71;840,05;;;;;;;;;;;;;;;;;;
