Fecha;A;B;C;D;E
2008-08-16;2,68110218292e+12;2,5091128564e+12;5,0017023258e+12;1,39656691812e+12;3,423824781e+11
2008-08-17;2,68110218292e+12;2,5091128564e+12;5,0017023258e+12;1,39656691812e+12;3,423824781e+11
2008-08-18;2,68893047688e+12;2,51854355347e+12;5,01753853442e+12;1,39946269826e+12;3,50033287223e+11
2008-08-19;2,67411528832e+12;2,50995942380e+12;5,01136809587e+12;1,39983703495e+12;3,53900421503e+11
2008-08-20;2,64429815888e+12;2,48920015475e+12;4,98618914661e+12;1,39698986356e+12;3,58048222276e+11
2008-08-21;2,6521192256e+12;2,49685889486e+12;4,99447931336e+12;1,3989692824e+12;3,61816342627e+11
2008-08-22;2,65164618989e+12;2,49870857908e+12;5,00030445488e+12;1,401538483e+12;3,66910899445e+11
2008-08-23;2,65164618989e+12;2,49870857908e+12;5,00030445488e+12;1,401538483e+12;3,66910899445e+11
2008-08-24;2,65164618989e+12;2,49870857908e+12;5,00030445488e+12;1,401538483e+12;3,66910899445e+11
2008-08-25;2,65846490952e+12;2,50783362846e+12;5,01575747604e+12;1,40447266489e+12;3,71924721598e+11
2008-08-26;2,64874586085e+12;2,50189074263e+12;5,01729539001e+12;1,40444790113e+12;3,768089157e+11
2008-08-27;2,6323424419e+12;2,4940151789e+12;5,01077616244e+12;1,40496322994e+12;3,8062559148e+11
2008-08-28;2,63686629295e+12;2,49728052369e+12;5,01593490278e+12;1,40651583991e+12;3,84027725811e+11
2008-08-29;2,63999099524e+12;2,49081849669e+12;5,02186981615e+12;1,42624517081e+12;3,87160344203e+11
2008-08-30;2,63999099524e+12;2,49081849669e+12;5,02186981615e+12;1,42624517081e+12;3,87160344203e+11
2008-08-31;2,63999099524e+12;2,49081849669e+12;5,02186981615e+12;1,42624517081e+12;3,87160344203e+11
2008-09-01;2,63604245692e+12;2,4858005301e+12;5,01726481748e+12;1,42586922294e+12;3,91353809909e+11
2008-09-02;2,62147296648e+12;2,47823744577e+12;5,00688263253e+12;1,42596384058e+12;3,98601720791e+11
2008-09-03;2,60635684562e+12;2,46652751891e+12;4,99113381275e+12;1,42316860399e+12;4,01318405591e+11
2008-09-04;2,58215368926e+12;2,45133873546e+12;4,97460096337e+12;1,42049920498e+12;4,04760097937e+11
2008-09-05;2,5334808428e+12;2,41941728507e+12;4,93470851596e+12;1,41316626518e+12;4,07586873626e+11
2008-09-06;2,5334808428e+12;2,41941728507e+12;4,93470851596e+12;1,41316626518e+12;4,07586873626e+11
2008-09-07;2,5334808428e+12;2,41941728507e+12;4,93470851596e+12;1,41316626518e+12;4,07586873626e+11
2008-09-08;2,49672831518e+12;2,39417310551e+12;4,90086202737e+12;1,40199070903e+12;4,10046722507e+11
2008-09-09;2,52612801953e+12;2,4145907271e+12;4,92085375695e+12;1,4033327799e+12;4,14457957415e+11
2008-09-10;2,48890700383e+12;2,38779603344e+12;4,88947661224e+12;1,3984577122e+12;4,17962425923e+11
2008-09-11;2,46237897870e+12;2,37321631131e+12;4,87288585069e+12;1,39640393939e+12;4,20047203225e+11
2008-09-12;2,4492350092e+12;2,3650036843e+12;4,86528244309e+12;1,39586408726e+12;4,2195808938e+11
2008-09-13;2,4492350092e+12;2,3650036843e+12;4,86528244309e+12;1,39586408726e+12;4,2195808938e+11
2008-09-14;2,4492350092e+12;2,3650036843e+12;4,86528244309e+12;1,39586408726e+12;4,2195808938e+11
2008-09-15;2,46965693146e+12;2,3815654887e+12;4,88602227771e+12;1,39781817866e+12;4,30825218142e+11
2008-09-16;2,44021408121e+12;2,36082894292e+12;4,86858433801e+12;1,39563679867e+12;4,34763065564e+11
2008-09-17;2,39539084325e+12;2,33135199375e+12;4,83253733359e+12;1,39054980074e+12;4,37093558916e+11
2008-09-18;2,39539084325e+12;2,33135199375e+12;4,83253733359e+12;1,39054980074e+12;4,37093558916e+11
2008-09-19;2,39539084325e+12;2,33135199375e+12;4,83253733359e+12;1,39054980074e+12;4,37093558916e+11
2008-09-20;2,39539084325e+12;2,33135199375e+12;4,83253733359e+12;1,39054980074e+12;4,37093558916e+11
2008-09-21;2,39539084325e+12;2,33135199375e+12;4,83253733359e+12;1,39054980074e+12;4,37093558916e+11
2008-09-22;2,43668503787e+12;2,36560126254e+12;4,86756934066e+12;1,39600794804e+12;4,41971289848e+11
2008-09-23;2,4535525583e+12;2,37384750332e+12;4,88330575281e+12;1,39771715092e+12;4,4908074979e+11
2008-09-24;2,40897560819e+12;2,34362813189e+12;4,85342860309e+12;1,39582935715e+12;4,69302149427e+11
2008-09-25;2,39457761424e+12;2,33938369152e+12;4,85270409721e+12;1,39837071898e+12;4,82303767924e+11
2008-09-26;2,40575485446e+12;2,34981164402e+12;4,86735623892e+12;1,40190718191e+12;4,89896347895e+11
2008-09-27;2,40575485446e+12;2,34981164402e+12;4,86735623892e+12;1,40190718191e+12;4,89896347895e+11
2008-09-28;2,40575485446e+12;2,34981164402e+12;4,86735623892e+12;1,40190718191e+12;4,89896347895e+11
2008-09-29;2,39516262231e+12;2,34096763236e+12;4,85895816054e+12;1,40033905477e+12;4,97440505715e+11
2008-09-30;2,30078742669e+12;2,26164554808e+12;4,78334542979e+12;1,40584475722e+12;5,05034103025e+11
2008-10-01;2,30222282729e+12;2,27427061212e+12;4,80133700957e+12;1,40904708833e+12;5,1232237195e+11
2008-10-02;2,3128026826e+12;2,28251891889e+12;4,81551416814e+12;1,41193214979e+12;5,26177557551e+11
2008-10-03;2,26423325750e+12;2,249780697e+12;4,78393384406e+12;1,4078479472e+12;5,44796310674e+11
2008-10-04;2,26423325750e+12;2,249780697e+12;4,78393384406e+12;1,4078479472e+12;5,44796310674e+11
2008-10-05;2,26423325750e+12;2,249780697e+12;4,78393384406e+12;1,4078479472e+12;5,44796310674e+11
2008-10-06;2,23160678313e+12;2,23054227475e+12;4,77153139526e+12;1,40884124675e+12;5,60639080677e+11
2008-10-07;2,09953089164e+12;2,14107553666e+12;4,66559320856e+12;1,39491258513e+12;5,72605820212e+11
