AFP;ALAMEDA;ALAMEDA;APORTA;APORTA;APORTA FOMENTA;APORTA FOMENTA;ARMONIZA;ARMONIZA;BANGUARDIA;BANGUARDIA;BANNUESTRA;BANNUESTRA;BANSANDER;BANSANDER;CAPITAL;CAPITAL;CONCORDIA;CONCORDIA;CUPRUM;CUPRUM;EL LIBERTADOR;EL LIBERTADOR;FOMENTA;FOMENTA;FUTURO;FUTURO;GENERA;GENERA;HABITAT;HABITAT;INVIERTA;INVIERTA;LABORAL;LABORAL;MAGISTER;MAGISTER;MODELO;MODELO;NORPREVISION;NORPREVISION;PLANVITAL;PLANVITAL;PREVIPAN;PREVIPAN;PROTECCION;PROTECCION;PROVIDA;PROVIDA;QUALITAS;QUALITAS;SAN CRISTOBAL;SAN CRISTOBAL;SANTA MARIA;SANTA MARIA;SUMMA;SUMMA;SUMMA BANSANDER;SUMMA BANSANDER;UNION;UNION;VALORA;VALORA
Item;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
Fecha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1994-07-20;;;5318,35;38463235232,0;;;5140,44;16409556114,0;5772,76;87540181110,0;;;6365,93;2,56487289128e+11;;;5625,85;85099375034,0;5601,9;787373067443;5054,37;1,71933765367e+11;5982,0;52335985932,0;5541,48;52664753686,0;5893,5;9042487748,0;5149,74;1377711314455;;;;;9896,41;1,43906388048e+11;;;;;5423,79;189184901418;6408,36;20885514800,0;5580,3;5,10074594439e+11;4973,43;1675316015628;5842,92;27491381334,0;;;5057,83;1,26042361826e+12;5524,0;7,97083589528e+11;;;5529,63;4,54125355577e+11;4983,2;4020169470,0
1994-07-21;;;5317,66;38458246858,0;;;5137,1;16398920492,0;5772,56;87856061352,0;;;6365,23;2,56783323795e+11;;;5624,1;85072138156,0;5599,97;786892877159;5051,36;1,72340934451e+11;5980,38;52317423923,0;5539,4;52650016144,0;5890,03;9036994762,0;5148,59;1377860203514;;;;;9891,2;1,43964361207e+11;;;;;5421,61;189107014329;6404,19;20944084524,0;5576,87;5,09729461767e+11;4974,69;1676288832216;5841,14;27528651290,0;;;5057,39;1,26241874842e+12;5522,26;7,97655080934e+11;;;5527,95;4,54357194379e+11;4980,85;4018266623,0
1994-07-22;;;5319,46;38466787124,0;;;5140,48;16450742491,0;5773,37;87865987125,0;;;6367,13;2,56971257513e+11;;;5625,44;85104396402,0;5603,39;787513469199;5052,65;1,72520773629e+11;5982,8;52365287714,0;5541,41;52669167959,0;5893,63;9038187646,0;5151,18;1381340676668;;;;;9896,26;1,44218572807e+11;;;;;5425,48;189257645150;6407,76;20956463774,0;5580,4;5,10014327493e+11;4975,38;1676779593671;5843,25;27606824244,0;;;5058,55;1,26309331046e+12;5525,97;7,97913314989e+11;;;5530,43;4,54773100594e+11;4983,66;4046836642,0
1994-07-23;;;5319,46;38466787124,0;;;5140,48;16450742491,0;5773,37;87865987125,0;;;6367,13;2,56971257513e+11;;;5625,44;85104396402,0;5603,39;787513469199;5052,65;1,72520773629e+11;5982,8;52365287714,0;5541,41;52669167959,0;5893,63;9038187646,0;5151,18;1381340676668;;;;;9896,26;1,44218572807e+11;;;;;5425,48;189257645150;6407,76;20956463774,0;5580,4;5,10014327493e+11;4975,38;1676779593671;5843,25;27606824244,0;;;5058,55;1,26309331046e+12;5525,97;7,97913314989e+11;;;5530,43;4,54773100594e+11;4983,66;4046836642,0
1994-07-24;;;5319,46;38466787124,0;;;5140,48;16450742491,0;5773,37;87865987125,0;;;6367,13;2,56971257513e+11;;;5625,44;85104396402,0;5603,39;787513469199;5052,65;1,72520773629e+11;5982,8;52365287714,0;5541,41;52669167959,0;5893,63;9038187646,0;5151,18;1381340676668;;;;;9896,26;1,44218572807e+11;;;;;5425,48;189257645150;6407,76;20956463774,0;5580,4;5,10014327493e+11;4975,38;1676779593671;5843,25;27606824244,0;;;5058,55;1,26309331046e+12;5525,97;7,97913314989e+11;;;5530,43;4,54773100594e+11;4983,66;4046836642,0
1994-07-25;;;5320,51;38474415779,0;;;5139,61;16457407865,0;5773,79;88128785160,0;;;6368,11;2,57147841713e+11;;;5626,28;85139978292,0;5603,18;787370104217;5053,56;1,72561108421e+11;5984,73;52621123212,0;5541,17;52667158041,0;5895,76;9034379192,0;5152,2;1381551207379;;;;;9897,85;1,44389330476e+11;;;;;5426,9;189309971016;6409,58;20962075731,0;5581,47;5,11825676727e+11;4976,99;1677542558482;5842,96;27621202215,0;;;5059,32;1,26430393412e+12;5528,16;7,98545146836e+11;;;5531,08;4,54926293215e+11;4984,07;4047171829,0
1994-07-26;;;5317,22;38450636744,0;;;5137,46;16450530161,0;5771,83;88201167455,0;;;6366,74;2,57279500184e+11;;;5623,49;85407139060,0;5599,07;786810533844;5050,15;1,72376218849e+11;5980,68;52582917047,0;5535,8;52623609788,0;5891,76;9028242875,0;5147,45;1379941331633;;;;;9887,9;1,44441152909e+11;;;;;5422,44;189152353955;6404,15;20986957598,0;5576,52;5,11325172735e+11;4975,44;1676929442146;5838,83;27587192284,0;;;5056,11;1,26361976039e+12;5523,95;7,98716824349e+11;;;5527,04;4,54807495156e+11;4978,61;4036943293,0
1994-07-27;;;5319,32;38314024868,0;;;5140,63;16454429120,0;5773,4;77308609601,0;;;6367,55;2,44054555019e+11;;;5627,16;83539659868,0;5602,8;763781603449;5053,32;1,67241777554e+11;5984,09;51681629737,0;5536,78;49997720374,0;5897,04;8660706793,0;5149,52;1356397288787;;;;;9893,87;1,39810137159e+11;;;;;5425,86;184300157371;6409,54;20148170506,0;5580,0;5,00545765331e+11;4975,89;1635976888560;5841,45;24867497717,0;;;5057,18;1,2370941169e+12;5527,85;7,82714056979e+11;;;5529,95;4,37821162348e+11;4981,69;3616436799,0
1994-07-28;;;5311,44;40715108109,0;;;5134,19;20093356974,0;5767,34;83308080020,0;;;6362,0;2,58823582646e+11;;;5619,95;86247334652,0;5597,39;781490339303;5046,19;1,70387755372e+11;5979,08;54314866090,0;5530,08;50913090891,0;5890,22;9268082546,0;5145,06;1381036978416;;;;;9883,98;1,44199584508e+11;;;;;5419,24;188114424127;6402,68;22248012509,0;5572,95;5,2458722052e+11;4970,51;1664741008444;5833,44;26311337263,0;;;5050,36;1,26351937293e+12;5520,66;8,02749921936e+11;;;5523,55;4,52488821992e+11;4975,8;4116193894,0
1994-07-29;;;5306,24;40676995540,0;;;5135,08;20096818955,0;5765,61;83124408759,0;;;6359,54;2,58745451673e+11;;;5616,8;86159632946,0;5596,87;786051517784;5042,08;1,703924958e+11;5978,13;54307799935,0;5525,36;50798997120,0;5889,13;9279462962,0;5142,07;1380213696413;;;;;9878,2;1,43977541196e+11;;;;;5415,06;188839615271;6400,17;22237270281,0;5568,33;5,23497648292e+11;4967,26;1661694111896;5829,87;26294541283,0;;;5044,86;1,26292658108e+12;5517,83;8,028544639e+11;;;5519,96;4,52353165637e+11;4974,44;4112100938,0
1994-07-30;;;5306,24;40676995540,0;;;5135,08;20096818955,0;5765,61;83124408759,0;;;6359,54;2,58745451673e+11;;;5616,8;86159632946,0;5596,87;786051517784;5042,08;1,703924958e+11;5978,13;54307799935,0;5525,36;50798997120,0;5889,13;9279462962,0;5142,07;1380213696413;;;;;9878,2;1,43977541196e+11;;;;;5415,06;188839615271;6400,17;22237270281,0;5568,33;5,23497648292e+11;4967,26;1661694111896;5829,87;26294541283,0;;;5044,86;1,26292658108e+12;5517,83;8,028544639e+11;;;5519,96;4,52353165637e+11;4974,44;4112100938,0
1994-07-31;;;5306,24;40676995540,0;;;5135,08;20096818955,0;5765,61;83124408759,0;;;6359,54;2,58745451673e+11;;;5616,8;86159632946,0;5596,87;786051517784;5042,08;1,703924958e+11;5978,13;54307799935,0;5525,36;50798997120,0;5889,13;9279462962,0;5142,07;1380213696413;;;;;9878,2;1,43977541196e+11;;;;;5415,06;188839615271;6400,17;22237270281,0;5568,33;5,23497648292e+11;4967,26;1661694111896;5829,87;26294541283,0;;;5044,86;1,26292658108e+12;5517,83;8,028544639e+11;;;5519,96;4,52353165637e+11;4974,44;4112100938,0
1994-08-01;;;5308,4;40693603468,0;;;5139,83;20116819826,0;5767,81;83192655025,0;;;6365,15;2,58943425326e+11;;;5617,34;86192669401,0;5599,22;786331583121;5043,9;1,70453989114e+11;5980,92;54330351058,0;5527,44;50805983462,0;5891,61;9283371501,0;5144,0;1380913798924;;;;;9880,27;1,44012400585e+11;;;;;5416,32;189032195065;6403,51;22255864195,0;5570,86;5,24408908084e+11;4970,16;1662800295675;5831,82;26300080484,0;;;5046,89;1,2631945437e+12;5519,97;8,02622454126e+11;;;5521,01;4,52508218298e+11;4979,65;4116406978,0
1994-08-02;;;5307,29;40685109335,0;;;5137,95;20109472051,0;5766,79;83175436407,0;;;6364,21;2,58903115086e+11;;;5617,36;86192385420,0;5598,42;786166539690;5043,38;1,70275499962e+11;5981,01;54334846624,0;5526,06;50782118115,0;5890,71;9281949336,0;5142,4;1379088642477;;;;;9878,97;1,44106628322e+11;;;;;5415,37;188980351944;6401,95;22250064195,0;5569,99;5,24293666095e+11;4968,19;1661905451672;5831,19;26294455145,0;;;5045,44;1,26228370052e+12;5518,92;8,0251879233e+11;;;5519,57;4,51700564453e+11;4978,96;4115641816,0
1994-08-03;;;5312,15;40722303917,0;;;5139,61;20115978141,0;5770,97;83232824412,0;;;6368,77;2,59052201205e+11;;;5626,58;86334686706,0;5601,77;786660731899;5050,6;1,70348816409e+11;5983,61;54353746838,0;5531,01;50773481015,0;5896,54;9291141204,0;5143,5;1379502031840;;;;;9891,45;1,44257149244e+11;;;;;5421,53;188937849812;6404,31;22257292416,0;5577,01;5,24881570467e+11;4969,33;1662294623011;5836,74;26318559094,0;;;5049,03;1,26299327482e+12;5521,99;8,02984835753e+11;;;5525,37;4,52153605338e+11;4983,18;4119123811,0
1994-08-04;;;5323,67;40818997883,0;;;5151,52;20161231175,0;5781,74;83380199159,0;;;6380,47;2,59521630714e+11;;;5638,12;86511414730,0;5611,12;788062488807;5062,94;1,70615499146e+11;5993,24;54440178174,0;5541,8;50869549450,0;5904,4;9303516389,0;5151,06;1381204758597;;;;;9908,17;1,44499903118e+11;;;;;5432,32;189294442680;6413,8;22290163511,0;5589,0;5,26044979435e+11;4977,39;1664874985030;5848,66;26372264592,0;;;5060,45;1,26577418261e+12;5532,58;8,04748362642e+11;;;5535,56;4,53046645632e+11;4990,2;4124926771,0
1994-08-05;;;5335,42;40904109393,0;;;5165,44;20216368866,0;5798,63;83626754052,0;;;6394,65;2,6008123565e+11;;;5654,75;86775050797,0;5626,46;790162273922;5077,32;1,71201338393e+11;6009,73;54588720347,0;5556,84;51028327975,0;5919,99;9328096035,0;5164,41;1384931919289;;;;;9937,96;1,44950878031e+11;;;;;5447,72;189808511025;6430,98;22349373746,0;5606,51;5,27301323178e+11;4987,79;1668427296331;5864,2;26439432264,0;;;5072,59;1,26868529482e+12;5547,0;8,06311313692e+11;;;5550,16;4,54148143775e+11;4998,7;4131953936,0
1994-08-06;;;5335,42;40904109393,0;;;5165,44;20216368866,0;5798,63;83626754052,0;;;6394,65;2,6008123565e+11;;;5654,75;86775050797,0;5626,46;790162273922;5077,32;1,71201338393e+11;6009,73;54588720347,0;5556,84;51028327975,0;5919,99;9328096035,0;5164,41;1384931919289;;;;;9937,96;1,44950878031e+11;;;;;5447,72;189808511025;6430,98;22349373746,0;5606,51;5,27301323178e+11;4987,79;1668427296331;5864,2;26439432264,0;;;5072,59;1,26868529482e+12;5547,0;8,06311313692e+11;;;5550,16;4,54148143775e+11;4998,7;4131953936,0
1994-08-07;;;5335,42;40904109393,0;;;5165,44;20216368866,0;5798,63;83626754052,0;;;6394,65;2,6008123565e+11;;;5654,75;86775050797,0;5626,46;790162273922;5077,32;1,71201338393e+11;6009,73;54588720347,0;5556,84;51028327975,0;5919,99;9328096035,0;5164,41;1384931919289;;;;;9937,96;1,44950878031e+11;;;;;5447,72;189808511025;6430,98;22349373746,0;5606,51;5,27301323178e+11;4987,79;1668427296331;5864,2;26439432264,0;;;5072,59;1,26868529482e+12;5547,0;8,06311313692e+11;;;5550,16;4,54148143775e+11;4998,7;4131953936,0
1994-08-08;;;5342,78;40957151686,0;;;5169,82;20233232022,0;5805,57;83726368040,0;;;6404,35;2,60480342477e+11;;;5662,34;86870545931,0;5631,47;790514820414;5084,42;1,71435506705e+11;6016,12;54639316013,0;5563,42;51086837079,0;5927,05;9332156333,0;5168,44;1386247007052;;;;;9948,79;1,45155513137e+11;;;;;5453,95;189953881366;6438,59;22378286599,0;5613,28;5,27906611572e+11;4993,62;1670565681758;5870,51;26467903061,0;;;5077,99;1,27011690778e+12;5551,29;8,07031934905e+11;;;5556,1;4,54676987319e+11;5001,35;4136128577,0
1994-08-09;;;5355,76;41056667293,0;;;5183,88;20283359897,0;5820,65;83907192169,0;;;6420,91;2,61153482584e+11;;;5678,03;87122199052,0;5646,84;792599459992;5099,26;1,7190122196e+11;6030,67;54765326102,0;5579,99;51238992653,0;5943,76;9357363151,0;5181,84;1389617423624;;;;;9980,46;1,45530663998e+11;;;;;5470,22;190276613359;6454,27;22430868266,0;5630,85;5,3023628091e+11;5004,42;1673958474232;5888,1;26547183407,0;;;5091,08;1,27240878604e+12;5565,53;8,08574338607e+11;;;5572,28;4,56101809202e+11;5015,05;4147062478,0
1994-08-10;;;5363,81;41118396844,0;;;5193,42;20320216842,0;5829,55;84034063859,0;;;6432,21;2,61642327695e+11;;;5686,24;87200922225,0;5654,15;793620476235;5106,21;1,72159656883e+11;6037,4;54823720166,0;5588,67;51321042468,0;5951,22;9368719213,0;5189,31;1391469514256;;;;;9993,55;1,45782678665e+11;;;;;5477,46;190518131990;6462,56;22458509613,0;5639,62;5,3102885901e+11;5013,05;1676907876416;5896,55;26582822605,0;;;5098,94;1,27425551958e+12;5571,48;8,09675735297e+11;;;5580,24;4,56184284512e+11;5022,5;4152797164,0
1994-08-11;;;5378,55;41231421410,0;;;5215,04;20403690156,0;5847,37;84298068471,0;;;6451,09;2,62422193763e+11;;;5707,35;87519306980,0;5672,47;795804484806;5124,06;1,72781149845e+11;6055,97;55001168889,0;5605,41;51474949859,0;5971,49;9402052153,0;5202,02;1395002821648;;;;;10023,15;1,46179099123e+11;;;;;5494,62;190966039573;6485,23;22538222405,0;5659,21;5,32845141651e+11;5028,55;1680659241077;5915,3;26675612583,0;;;5113,23;1,27799722398e+12;5590,31;8,12654500564e+11;;;5597,53;4,57276832393e+11;5037,16;4164202968,0
1994-08-12;;;5389,41;41312053028,0;;;5225,73;20444732262,0;5858,15;84437603349,0;;;6465,17;2,62969251713e+11;;;5717,37;87670758264,0;5681,73;797474956566;5133,38;1,7292099925e+11;6065,53;55072612019,0;5617,27;51589245651,0;5980,67;9416136074,0;5211,35;1396710972370;;;;;10038,93;1,46409194029e+11;;;;;5504,89;191320182616;6496,07;22573993385,0;5670,38;5,33510722898e+11;5038,19;1684329800259;5926,73;26721893708,0;;;5124,44;1,28057408195e+12;5599,04;8,13936147225e+11;;;5607,03;4,58047207513e+11;5046,19;4171396045,0
1994-08-13;;;5389,41;41312053028,0;;;5225,73;20444732262,0;5858,15;84437603349,0;;;6465,17;2,62969251713e+11;;;5717,37;87670758264,0;5681,73;797474956566;5133,38;1,7292099925e+11;6065,53;55072612019,0;5617,27;51589245651,0;5980,67;9416136074,0;5211,35;1396710972370;;;;;10038,93;1,46409194029e+11;;;;;5504,89;191320182616;6496,07;22573993385,0;5670,38;5,33510722898e+11;5038,19;1684329800259;5926,73;26721893708,0;;;5124,44;1,28057408195e+12;5599,04;8,13936147225e+11;;;5607,03;4,58047207513e+11;5046,19;4171396045,0
1994-08-14;;;5389,41;41312053028,0;;;5225,73;20444732262,0;5858,15;84437603349,0;;;6465,17;2,62969251713e+11;;;5717,37;87670758264,0;5681,73;797474956566;5133,38;1,7292099925e+11;6065,53;55072612019,0;5617,27;51589245651,0;5980,67;9416136074,0;5211,35;1396710972370;;;;;10038,93;1,46409194029e+11;;;;;5504,89;191320182616;6496,07;22573993385,0;5670,38;5,33510722898e+11;5038,19;1684329800259;5926,73;26721893708,0;;;5124,44;1,28057408195e+12;5599,04;8,13936147225e+11;;;5607,03;4,58047207513e+11;5046,19;4171396045,0
1994-08-15;;;5389,41;41312053028,0;;;5225,73;20444732262,0;5858,15;84437603349,0;;;6465,17;2,62969251713e+11;;;5717,37;87670758264,0;5681,73;797474956566;5133,38;1,7292099925e+11;6065,53;55072612019,0;5617,27;51589245651,0;5980,67;9416136074,0;5211,35;1396710972370;;;;;10038,93;1,46409194029e+11;;;;;5504,89;191320182616;6496,07;22573993385,0;5670,38;5,33510722898e+11;5038,19;1684329800259;5926,73;26721893708,0;;;5124,44;1,28057408195e+12;5599,04;8,13936147225e+11;;;5607,03;4,58047207513e+11;5046,19;4171396045,0
1994-08-16;;;5403,81;41422463363,0;;;5238,68;20495409212,0;5874,46;84669228361,0;;;6479,27;2,63542737301e+11;;;5732,42;87897007008,0;5697,0;799614478300;5145,91;1,73331766601e+11;6079,62;55198097600,0;5631,54;51720609529,0;5994,53;9443198754,0;5225,09;1400632776842;;;;;10066,16;1,46806309099e+11;;;;;5519,99;191829945721;6513,17;22633428950,0;5686,23;5,34942861563e+11;5049,35;1689989060647;5941,95;26787528635,0;;;5136,99;1,28384089185e+12;5613,2;8,15709888592e+11;;;5621,83;4,59312947198e+11;5059,05;4182023277,0
1994-08-17;;;5407,07;41466599782,0;;;5242,41;20520570024,0;5878,87;84732570374,0;;;6483,47;2,63922450764e+11;;;5736,79;88019029504,0;5701,7;800303522984;5150,58;1,73538690252e+11;6083,91;55256176384,0;5636,89;51787013491,0;5999,37;9473513755,0;5229,27;1402509422991;;;;;10074,6;1,46929688447e+11;;;;;5524,52;191998531324;6516,53;22644719650,0;5691,15;5,35378985531e+11;5053,27;1699626484583;5946,61;26803549285,0;;;5140,49;1,28509207851e+12;5616,24;8,1622933172e+11;;;5626,65;4,59929273332e+11;5063,11;4184772102,0
1994-08-18;;;5411,84;41503062037,0;;;5248,15;20543045230,0;5884,86;84816402317,0;;;6490,22;2,6470142081e+11;;;5739,22;88073990106,0;5706,8;800808786345;5154,0;1,7365009855e+11;6088,94;55313265243,0;5643,4;51813009000,0;6004,48;9500304618,0;5235,0;1408265294852;;;;;10080,55;1,47016520572e+11;;;;;5528,87;192232987596;6519,99;22656268412,0;5695,13;5,35800540332e+11;5059,31;1701636467059;5952,44;26874224095,0;;;5146,79;1,2896913076e+12;5618,79;8,16725348996e+11;;;5631,5;4,60318064861e+11;5066,48;4187557594,0
1994-08-19;;;5413,2;41875929102,0;;;5251,56;20621508125,0;5885,33;84815621957,0;;;6489,34;2,65205343885e+11;;;5739,9;88121770108,0;5708,97;801093747966;5155,55;1,73681254231e+11;6090,42;55355101282,0;5644,78;51825664113,0;6006,83;9503989980,0;5236,38;1409428095459;;;;;10083,03;1,47057584384e+11;;;;;5530,72;192280281495;6521,96;22666341062,0;5698,15;5,37188465086e+11;5058,49;1701602755477;5952,36;26868126751,0;;;5146,7;1,28963875175e+12;5619,27;8,17390370248e+11;;;5632,83;4,60850169775e+11;5070,82;4191146023,0
1994-08-20;;;5413,2;41875929102,0;;;5251,56;20621508125,0;5885,33;84815621957,0;;;6489,34;2,65205343885e+11;;;5739,9;88121770108,0;5708,97;801093747966;5155,55;1,73681254231e+11;6090,42;55355101282,0;5644,78;51825664113,0;6006,83;9503989980,0;5236,38;1409428095459;;;;;10083,03;1,47057584384e+11;;;;;5530,72;192280281495;6521,96;22666341062,0;5698,15;5,37188465086e+11;5058,49;1701602755477;5952,36;26868126751,0;;;5146,7;1,28963875175e+12;5619,27;8,17390370248e+11;;;5632,83;4,60850169775e+11;5070,82;4191146023,0
1994-08-21;;;5413,2;41875929102,0;;;5251,56;20621508125,0;5885,33;84815621957,0;;;6489,34;2,65205343885e+11;;;5739,9;88121770108,0;5708,97;801093747966;5155,55;1,73681254231e+11;6090,42;55355101282,0;5644,78;51825664113,0;6006,83;9503989980,0;5236,38;1409428095459;;;;;10083,03;1,47057584384e+11;;;;;5530,72;192280281495;6521,96;22666341062,0;5698,15;5,37188465086e+11;5058,49;1701602755477;5952,36;26868126751,0;;;5146,7;1,28963875175e+12;5619,27;8,17390370248e+11;;;5632,83;4,60850169775e+11;5070,82;4191146023,0
1994-08-22;;;5415,93;41903012030,0;;;5253,85;20667126463,0;5887,8;85028139724,0;;;6492,38;2,65543024526e+11;;;5739,35;88220030941,0;5710,83;801336968402;5155,8;1,73810606272e+11;6093,05;55430849864,0;5646,04;51838924474,0;6008,13;9516024581,0;5238,52;1411224513386;;;;;10082,38;1,47048170759e+11;;;;;5531,28;192278101141;6522,13;22672403780,0;5698,76;5,3721497981e+11;5060,59;1703101440255;5953,86;26976975716,0;;;5148,95;1,29182389317e+12;5618,12;8,18060323189e+11;;;5633,21;4,61044441706e+11;5072,21;4192291056,0
1994-08-23;;;5421,67;41947448393,0;;;5259,65;20747086377,0;5893,27;85104962554,0;;;6497,22;2,66258902345e+11;;;5743,41;88376716958,0;5716,77;802032463361;5160,77;1,74071426374e+11;6100,41;55479392080,0;5652,47;51921249361,0;6014,33;9525848928,0;5244,15;1412676837258;;;;;10091,42;1,47202642988e+11;;;;;5537,35;192479130318;6528,75;22695271814,0;5705,34;5,38645456218e+11;5064,88;1705355229847;5958,53;26998103200,0;;;5153,53;1,29401793284e+12;5622,66;8,18730578761e+11;;;5638,71;4,61992067669e+11;5077,96;4216839627,0
1994-08-24;;;5429,21;41916058363,0;;;5266,07;20799052844,0;5898,98;85501490711,0;;;6502,18;2,66551818256e+11;;;5750,63;88509293163,0;5724,41;803111372130;5168,12;1,74315069132e+11;6107,38;55654693112,0;5658,96;51980995887,0;6022,83;9536288928,0;5249,18;1413457786138;;;;;10102,01;1,47316436182e+11;;;;;5543,99;192727014220;6536,59;22762359013,0;5712,04;5,39438916367e+11;5069,57;1707069274649;5965,72;27086545661,0;;;5159,55;1,2954187959e+12;5628,3;8,19558562556e+11;;;5646,03;4,62854356617e+11;5083,55;4221479419,0
1994-08-25;;;5434,2;41938479127,0;;;5270,97;20818426586,0;5904,4;85712169277,0;;;6507,94;2,66876443231e+11;;;5754,81;88701943775,0;5728,86;803721088967;5172,48;1,75212423796e+11;6114,93;55802179316,0;5664,7;52062067492,0;6027,34;9571911936,0;5253,83;1417102431441;;;;;10108,85;1,47404610937e+11;;;;;5549,05;192859918670;6542,04;22823469653,0;5717,02;5,39888693909e+11;5073,3;1708164798496;5970,56;27126428190,0;;;5164,66;1,29743931766e+12;5631,72;8,21113792955e+11;;;5649,94;4,63275479016e+11;5088,51;4225601105,0
1994-08-26;;;5445,65;42027589529,0;;;5282,58;20864341826,0;5915,24;85862591074,0;;;6522,3;2,67413934946e+11;;;5763,08;88861168084,0;5740,26;805054280851;5181,77;1,75389309115e+11;6128,06;55920629312,0;5674,9;52153695331,0;6037,2;9583298294,0;5264,29;1421339542752;;;;;10124,03;1,47999229356e+11;;;;;5558,22;193173033416;6553,64;22897026102,0;5727,55;5,42054819374e+11;5083,16;1711438052551;5982,53;27193943670,0;;;5174,72;1,29990482855e+12;5640,33;8,23255575336e+11;;;5660,69;4,6464622873e+11;5097,8;4232302779,0
1994-08-27;;;5445,65;42027589529,0;;;5282,58;20864341826,0;5915,24;85862591074,0;;;6522,3;2,67413934946e+11;;;5763,08;88861168084,0;5740,26;805054280851;5181,77;1,75389309115e+11;6128,06;55920629312,0;5674,9;52153695331,0;6037,2;9583298294,0;5264,29;1421339542752;;;;;10124,03;1,47999229356e+11;;;;;5558,22;193173033416;6553,64;22897026102,0;5727,55;5,42054819374e+11;5083,16;1711438052551;5982,53;27193943670,0;;;5174,72;1,29990482855e+12;5640,33;8,23255575336e+11;;;5660,69;4,6464622873e+11;5097,8;4232302779,0
1994-08-28;;;5445,65;42027589529,0;;;5282,58;20864341826,0;5915,24;85862591074,0;;;6522,3;2,67413934946e+11;;;5763,08;88861168084,0;5740,26;805054280851;5181,77;1,75389309115e+11;6128,06;55920629312,0;5674,9;52153695331,0;6037,2;9583298294,0;5264,29;1421339542752;;;;;10124,03;1,47999229356e+11;;;;;5558,22;193173033416;6553,64;22897026102,0;5727,55;5,42054819374e+11;5083,16;1711438052551;5982,53;27193943670,0;;;5174,72;1,29990482855e+12;5640,33;8,23255575336e+11;;;5660,69;4,6464622873e+11;5097,8;4232302779,0
1994-08-29;;;5460,23;41702066921,0;;;5298,75;20896707742,0;5932,43;76682248089,0;;;6541,03;2,55127823134e+11;;;5776,4;86743420137,0;5756,62;783645545231;5194,81;1,70232236989e+11;6145,12;55016232946,0;5689,93;50428336362,0;6054,06;9252598801,0;5278,28;1399221719935;;;;;10147,75;1,43047712807e+11;;;;;5572,32;189265822058;6570,66;21718491562,0;5742,08;5,320148448e+11;5097,22;1675015342440;6000,36;24743436590,0;;;5187,95;1,2760286506e+12;5653,2;8,07947347949e+11;;;5676,09;4,47327274867e+11;5103,58;3817367067,0
1994-08-30;;;5467,94;43713011731,0;;;5303,7;24101751180,0;5940,16;81448537982,0;;;6549,78;2,73017360639e+11;;;5783,98;89367638094,0;5766,15;803515079446;5202,18;1,73925973761e+11;6156,39;57718974398,0;5699,03;51409574629,0;6062,95;9836292255,0;5287,63;1428324274639;;;;;10161,66;1,47531688501e+11;;;;;5580,26;193890725603;6579,15;23896395702,0;5749,09;5,57381855976e+11;5107,04;1709190661274;6009,55;26476079410,0;;;5196,41;1,30556423958e+12;5660,92;8,29052820501e+11;;;5686,34;4,62565726138e+11;5107,45;5322690329,0
1994-08-31;;;5478,36;43785757345,0;;;5313,91;24150221178,0;5951,23;81692806226,0;;;6563,59;2,73699894831e+11;;;5793,28;89436572573,0;5776,11;809383481579;5210,58;1,74316825289e+11;6167,58;57836330020,0;5709,39;51422368631,0;6074,16;9849950419,0;5297,05;1430124057211;;;;;10177,52;1,48121365545e+11;;;;;5590,28;193422808984;6592,91;23944332971,0;5758,38;5,57677545185e+11;5116,62;1713094075444;6020,56;26494113424,0;;;5205,9;1,30796062302e+12;5669,38;8,29487618324e+11;;;5695,36;4,63164191594e+11;5120,49;5335886958,0
