
Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2015-04-09;34.108,64;3922587297244;35.841,04;5057240564573;35.975,24;4680571403954;35.176,18;321727303194;33.906,37;405912658481;35.658,78;4017769345100
2015-04-10;34.382,28;3954820973954;36.144,11;5102204172995;36.270,77;4720860212422;35.456,57;324278108194;34.142,26;408969616817;35.951,87;4050878267805
2015-04-11;34.382,28;3954820973954;36.144,11;5102204172995;36.270,77;4720860212422;35.456,57;324278108194;34.142,26;408969616817;35.951,87;4050878267805
2015-04-12;34.382,28;3954820973954;36.144,11;5102204172995;36.270,77;4720860212422;35.456,57;324278108194;34.142,26;408969616817;35.951,87;4050878267805
2015-04-13;34.760,04;4000735436726;36.526,68;5161204469311;36.662,20;4775937870873;35.863,18;328731291768;34.490,73;413382103601;36.333,99;4095528764226
2015-04-14;34.882,95;4021751522710;36.643,53;5192024460177;36.799,17;4802906059331;35.986,99;332206587833;34.592,47;415242031005;36.458,98;4117292178549
2015-04-15;34.521,01;3985064161982;36.287,96;5160358533873;36.419,25;4770266143248;35.619,41;330048327106;34.281,66;409040409847;36.099,82;4076060780840
2015-04-16;34.699,36;4006439962125;36.483,64;5190799831886;36.605,51;4797510976907;35.814,46;332102725011;34.437,67;411185824673;36.301,96;4102698527750
2015-04-17;34.588,42;3996099378954;36.365,58;5177919640930;36.509,04;4786870631784;35.718,30;331634125155;34.355,92;417234832694;36.189,85;4090879121912
2015-04-18;34.588,42;3996099378954;36.365,58;5177919640930;36.509,04;4786870631784;35.718,30;331634125155;34.355,92;417234832694;36.189,85;4090879121912
2015-04-19;34.588,42;3996099378954;36.365,58;5177919640930;36.509,04;4786870631784;35.718,30;331634125155;34.355,92;417234832694;36.189,85;4090879121912
2015-04-20;34.316,37;3964886185418;36.063,79;5136520412083;36.232,16;4753381014248;35.452,41;329728658674;34.121,97;414861494537;35.901,31;4058656691355
2015-04-21;34.429,18;3977531753697;36.194,95;5155536304661;36.335,46;4769123070094;35.566,00;331027367078;34.216,25;416232675287;36.018,89;4072602232332
2015-04-22;34.572,17;3991331015994;36.346,82;5176511883542;36.498,86;4788987089084;35.715,62;332494115177;34.346,07;418090778717;36.174,78;4090273582437
2015-04-23;34.757,16;4003901402001;36.538,26;5198388770497;36.691,28;4804793266369;35.902,29;333795438608;34.513,88;419798310256;36.380,50;4108738307336
2015-04-24;34.784,50;3996931894514;36.572,07;5201084375581;36.716,96;4806344996470;35.935,19;334242971498;34.542,16;420373483538;36.410,82;4109829736068
2015-04-25;34.784,50;3996931894514;36.572,07;5201084375581;36.716,96;4806344996470;35.935,19;334242971498;34.542,16;420373483538;36.410,82;4109829736068
2015-04-26;34.784,50;3996931894514;36.572,07;5201084375581;36.716,96;4806344996470;35.935,19;334242971498;34.542,16;420373483538;36.410,82;4109829736068
2015-04-27;34.728,45;3990146670016;36.509,29;5192791127332;36.664,91;4800081704386;35.875,66;333702350142;34.505,28;419916365687;36.363,04;4103519610768
2015-04-28;34.713,28;3986053578599;36.485,05;5189402184739;36.648,38;4797552703076;35.861,68;333567367166;34.488,89;419629125475;36.347,10;4099526253836
2015-04-29;34.541,27;3966257034271;36.299,70;5164072886506;36.462,45;4776818909131;35.681,84;332041674672;34.343,84;418280628478;36.172,97;4079919491213
2015-04-30;34.373,22;3942532674253;36.122,89;5133886459735;36.291,94;4748163313205;35.527,32;330639044794;34.198,22;415847785044;35.989,10;4045546278569
2015-05-01;34.373,22;3942532674253;36.122,89;5133886459735;36.291,94;4748163313205;35.527,32;330639044794;34.198,22;415847785044;35.989,10;4045546278569
2015-05-02;34.373,22;3942532674253;36.122,89;5133886459735;36.291,94;4748163313205;35.527,32;330639044794;34.198,22;415847785044;35.989,10;4045546278569
2015-05-03;34.373,22;3942532674253;36.122,89;5133886459735;36.291,94;4748163313205;35.527,32;330639044794;34.198,22;415847785044;35.989,10;4045546278569
2015-05-04;34.408,49;3936434273354;36.169,59;5155209380528;36.328,57;4751887146216;35.560,39;330627878563;34.216,98;410989376881;36.027,02;4050129974580
2015-05-05;34.602,33;3964548004234;36.375,09;5186777273057;36.533,09;4779680941340;35.776,01;333513069351;34.388,48;413046214803;36.222,08;4073167575561
2015-05-06;34.345,20;3937432897239;36.094,39;5147193203206;36.270,92;4745441532574;35.515,93;331380959556;34.158,89;415076048709;35.955,74;4044445689703
2015-05-07;34.114,21;3910833106551;35.850,90;5113066255439;36.028,36;4714709863013;35.276,97;329350217011;33.955,27;412771220676;35.708,38;4016770183096
2015-05-08;34.099,07;3911715495923;35.838,85;5113971659392;36.004,20;4714303093098;35.248,55;329434927017;33.923,89;412718779813;35.701,02;4016924353786
2015-05-09;34.099,07;3911715495923;35.838,85;5113971659392;36.004,20;4714303093098;35.248,55;329434927017;33.923,89;412718779813;35.701,02;4016924353786
