
Fecha;CUPRUM;;HABITAT;;MAGISTER;;PLANVITAL;;PROVIDA;;SANTA MARIA;;SUMMA BANSANDER
2009-11-10;20.583,89;2648914397493;20.681,77;2367641887319;20.620,81;3283181619812;20.553,59;285970324559;20.276,29;3441602956914
2009-11-11;20.563,68;2647324643444;20.660,19;2364796594640;20.593,04;3277821912718;20.561,92;286119147431;20.256,20;3438151453221
2009-11-12;20.554,76;2647529952819;20.650,58;2365174320162;20.597,04;3280551534065;20.552,66;286115283942;20.254,05;3438405794890
2009-11-13;20.454,46;2637372912636;20.551,07;2356117911813;20.480,48;3263405972194;20.455,03;284912724590;20.152,24;3424893047988
2009-11-14;20.454,46;2637372912636;20.551,07;2356117911813;20.480,48;3263405972194;20.455,03;284912724590;20.152,24;3424893047988
2009-11-15;20.454,46;2637372912636;20.551,07;2356117911813;20.480,48;3263405972194;20.455,03;284912724590;20.152,24;3424893047988
2009-11-16;20.424,42;2640262899949;20.493,64;2359300684821;20.457,96;3270142611393;20.408,65;282491572897;20.119,10;3423812395834
2009-11-17;20.520,67;2655896317511;20.579,17;2371049302169;20.552,95;3287821625699;20.501,48;286070764543;20.213,72;3442222589294
2009-11-18;20.450,54;2647383877564;20.502,33;2362491098505;20.479,68;3278695365728;20.452,99;285482654812;20.148,11;3431567573468
2009-11-19;20.376,47;2638366499296;20.444,09;2357218976784;20.424,33;3270837634085;20.392,34;284822346793;20.086,11;3421482951548
2009-11-20;20.308,61;2630447002358;20.384,64;2351126699625;20.355,52;3259944748843;20.329,67;283951035924;20.023,08;3410536066897
2009-11-21;20.308,61;2630447002358;20.384,64;2351126699625;20.355,52;3259944748843;20.329,67;283951035924;20.023,08;3410536066897
2009-11-22;20.308,61;2630447002358;20.384,64;2351126699625;20.355,52;3259944748843;20.329,67;283951035924;20.023,08;3410536066897
2009-11-23;20.325,13;2633186217652;20.416,92;2354981129338;20.375,23;3263582606574;20.346,92;284283848665;20.043,27;3414545319158
2009-11-24;20.373,70;2639687390974;20.446,99;2358272626770;20.422,66;3271466376351;20.389,48;285032629390;20.082,55;3421334951412
2009-11-25;20.297,20;2629827838180;20.353,73;2346914482540;20.337,02;3257605948442;20.313,39;284138479550;20.000,01;3407087180760
2009-11-26;20.379,77;2640857515234;20.431,20;2355362258993;20.427,38;3272228720191;20.385,06;285283810568;20.078,39;3420732146877
2009-11-27;20.257,58;2625072302267;20.299,67;2340339185270;20.290,61;3250707021358;20.279,36;283822874576;19.960,25;3401282926086
2009-11-28;20.257,58;2625072302267;20.299,67;2340339185270;20.290,61;3250707021358;20.279,36;283822874576;19.960,25;3401282926086
2009-11-29;20.257,58;2625072302267;20.299,67;2340339185270;20.290,61;3250707021358;20.279,36;283822874576;19.960,25;3401282926086
2009-11-30;20.074,89;2592914346680;20.154,48;2322698655657;20.139,21;3217305863047;20.129,20;280643885262;19.814,10;3377481254386
2009-12-01;20.159,69;2608074668143;20.235,98;2332440923443;20.230,21;3231049342517;20.207,16;279640805008;19.890,11;3389106353729
2009-12-02;20.400,07;2639029299348;20.452,84;2354958877322;20.464,19;3267754209233;20.420,48;284679425478;20.112,89;3410365660071
2009-12-03;20.552,85;2655765953381;20.619,80;2366631404525;20.605,44;3285307104918;20.578,16;286888968213;20.260,77;3433986104466
2009-12-04;20.614,95;2663270104067;20.695,26;2374543729380;20.686,02;3298867374894;20.643,50;287582960046;20.319,94;3443560113044
2009-12-05;20.614,95;2663270104067;20.695,26;2374543729380;20.686,02;3298867374894;20.643,50;287582960046;20.319,94;3443560113044
2009-12-06;20.614,95;2663270104067;20.695,26;2374543729380;20.686,02;3298867374894;20.643,50;287582960046;20.319,94;3443560113044
2009-12-07;20.594,44;2660676906385;20.690,75;2373598949003;20.638,23;3290595072926;20.633,18;287474936551;20.297,08;3439808217572
2009-12-08;20.594,44;2660676906385;20.690,75;2373598949003;20.638,23;3290595072926;20.633,18;287474936551;20.297,08;3439808217572
2009-12-09;20.473,73;2645552888609;20.567,83;2359997582530;20.547,83;3277020647263;20.513,75;285841587032;20.181,18;3420123148315
2009-12-10;20.379,86;2634566824915;20.471,23;2349522528284;20.422,48;3257788853134;20.403,69;284355184240;20.084,12;3404055197449
2009-12-11;20.354,69;2632207063461;20.431,66;2345520433455;20.395,78;3253870986300;20.386,11;284216033692;20.061,95;3400977621990
2009-12-12;20.354,69;2632207063461;20.431,66;2345520433455;20.395,78;3253870986300;20.386,11;284216033692;20.061,95;3400977621990
2009-12-13;20.354,69;2632207063461;20.431,66;2345520433455;20.395,78;3253870986300;20.386,11;284216033692;20.061,95;3400977621990
2009-12-14;20.451,54;2646950862491;20.527,12;2358491660019;20.496,54;3272358877044;20.492,22;285770330806;20.163,38;3421627505964
2009-12-15;20.539,98;2665232927922;20.619,74;2374275040012;20.599,22;3296058219139;20.579,04;284457514021;20.257,26;3439058971648
2009-12-16;20.529,33;2666442001657;20.618,67;2376454850607;20.590,37;3299394890882;20.576,54;286715666707;20.246,56;3440906516170
2009-12-17;20.544,89;2669549747396;20.634,97;2379514961639;20.609,00;3307020022518;20.585,00;287034590657;20.261,49;3447341872687
2009-12-18;20.377,24;2650005005582;20.504,55;2364471564551;20.461,23;3284733344622;20.451,15;285517223285;20.106,57;3424828250713
2009-12-19;20.377,24;2650005005582;20.504,55;2364471564551;20.461,23;3284733344622;20.451,15;285517223285;20.106,57;3424828250713
2009-12-20;20.377,24;2650005005582;20.504,55;2364471564551;20.461,23;3284733344622;20.451,15;285517223285;20.106,57;3424828250713
2009-12-21;20.351,62;2647383559771;20.470,36;2361178452128;20.440,90;3281610665582;20.415,58;285072896897;20.085,24;3421399597820
2009-12-22;20.398,21;2654196165862;20.524,14;2366547680656;20.488,48;3289776154217;20.453,72;285621252273;20.126,48;3428715790757
2009-12-23;20.465,11;2663002022052;20.597,12;2375254518336;20.560,04;3301277232423;20.515,37;286523937427;20.188,97;3439793269901
2009-12-24;20.568,80;2677972001386;20.705,28;2387925825973;20.664,34;3319262494197;20.604,47;287796501753;20.296,32;3458186087942
2009-12-25;20.568,80;2677972001386;20.705,28;2387925825973;20.664,34;3319262494197;20.604,47;287796501753;20.296,32;3458186087942
2009-12-26;20.568,80;2677972001386;20.705,28;2387925825973;20.664,34;3319262494197;20.604,47;287796501753;20.296,32;3458186087942
2009-12-27;20.568,80;2677972001386;20.705,28;2387925825973;20.664,34;3319262494197;20.604,47;287796501753;20.296,32;3458186087942
2009-12-28;20.605,57;2683059897914;20.721,06;2390389633119;20.688,48;3323415848331;20.637,34;288268254769;20.324,30;3463362382612
2009-12-29;20.687,57;2694046523643;20.829,61;2402999878214;20.772,33;3337026273313;20.719,75;289461961475;20.415,73;3478807108608
2009-12-30;20.742,87;2688105558205;20.880,76;2408996714302;20.821,37;3335557064506;20.773,20;289115569335;20.464,81;3488064440606
2009-12-31;20.779,75;2692871458609;20.910,75;2412753646633;20.851,94;3341083984355;20.809,77;289623885649;20.504,37;3494795410727

Fecha;CAPITAL;;CUPRUM;;HABITAT;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2010-01-01;20.779,75;2692871458609;20.910,75;2412753646633;20.851,94;3341083984355;20.809,77;289623885649;20.504,37;3494795410727
2010-01-02;20.779,75;2692871458609;20.910,75;2412753646633;20.851,94;3341083984355;20.809,77;289623885649;20.504,37;3494795410727
2010-01-03;20.779,75;2692871458609;20.910,75;2412753646633;20.851,94;3341083984355;20.809,77;289623885649;20.504,37;3494795410727
2010-01-04;20.819,28;2697953911582;20.957,07;2418509462432;20.887,93;3347263989660;20.842,78;290082703754;20.544,57;3501398075866
2010-01-05;20.975,49;2721386455898;21.105,20;2435781951142;21.044,87;3373360185324;20.976,50;289489959486;20.696,05;3514522307775
2010-01-06;21.132,51;2741936869682;21.285,71;2456728219757;21.205,06;3399465641809;21.130,73;291706865938;20.852,74;3541558992700
2010-01-07;21.134,19;2742994225533;21.287,26;2458590380612;21.207,21;3400227803588;21.137,55;293554147014;20.854,14;3541950543362
2010-01-08;21.091,60;2740082722323;21.238,99;2453510534834;21.174,92;3395925083849;21.104,17;293079062591;20.811,25;3535840790752
2010-01-09;21.091,60;2740082722323;21.238,99;2453510534834;21.174,92;3395925083849;21.104,17;293079062591;20.811,25;3535840790752
2010-01-10;21.091,60;2740082722323;21.238,99;2453510534834;21.174,92;3395925083849;21.104,17;293079062591;20.811,25;3535840790752
2010-01-11;21.142,69;2747329356275;21.276,83;2458616065132;21.229,72;3406733296032;21.153,37;293806042518;20.860,00;3545846107585
2010-01-12;21.218,35;2758715892616;21.345,39;2468106729634;21.312,89;3421056314080;21.233,87;295017006460;20.932,96;3558920769360
2010-01-13;21.136,65;2749523452118;21.255,10;2460325984147;21.237,81;3412463979874;21.163,35;294212113744;20.851,05;3546091215355
2010-01-14;21.107,53;2749206727009;21.218,46;2458965124899;21.202,76;3411227079568;21.139,84;294310641357;20.826,49;3545609632653
2010-01-15;21.183,22;2765394067144;21.291,02;2476734754245;21.283,92;3428272739337;21.197,17;294488906855;20.887,71;3557310045391
2010-01-16;21.183,22;2765394067144;21.291,02;2476734754245;21.283,92;3428272739337;21.197,17;294488906855;20.887,71;3557310045391
2010-01-17;21.183,22;2765394067144;21.291,02;2476734754245;21.283,92;3428272739337;21.197,17;294488906855;20.887,71;3557310045391
2010-01-18;21.107,48;2762903283110;21.211,50;2469936857598;21.193,72;3422240473963;21.120,21;294150717588;20.807,92;3555033535202
2010-01-19;21.106,63;2764315264735;21.207,06;2470570436262;21.195,03;3422893856170;21.123,56;294260659596;20.810,53;3555751167544
2010-01-20;21.155,92;2772127392561;21.255,99;2476910240312;21.234,70;3430920318408;21.167,30;294939405697;20.859,05;3564191901595
2010-01-21;21.071,05;2761175662391;21.190,00;2469510125622;21.149,18;3417605747675;21.084,73;293802465888;20.764,01;3548245722207
2010-01-22;20.927,11;2744735058147;21.046,50;2454049393122;21.006,54;3395160181069;20.952,79;292041660233;20.613,55;3522832181411
2010-01-23;20.927,11;2744735058147;21.046,50;2454049393122;21.006,54;3395160181069;20.952,79;292041660233;20.613,55;3522832181411
2010-01-24;20.927,11;2744735058147;21.046,50;2454049393122;21.006,54;3395160181069;20.952,79;292041660233;20.613,55;3522832181411
2010-01-25;20.786,53;2726833104334;20.900,58;2438602496794;20.865,15;3372618444258;20.808,65;290124552191;20.476,29;3500471051406
2010-01-26;20.794,37;2729011421714;20.906,76;2440066292058;20.870,06;3374409823191;20.815,79;290324354070;20.480,71;3502298806805
2010-01-27;20.695,25;2716349817113;20.807,58;2428714001097;20.768,79;3359425949178;20.719,07;289038431969;20.379,78;3485489082117
2010-01-28;20.710,82;2718863204617;20.824,37;2431731151184;20.784,55;3362315164687;20.697,34;288753827938;20.387,95;3487067699170
2010-01-29;20.813,14;2726918552807;20.932,41;2443962038733;20.879,92;3369439347956;20.775,48;288370073711;20.480,42;3503483417232
2010-01-30;20.813,14;2726918552807;20.932,41;2443962038733;20.879,92;3369439347956;20.775,48;288370073711;20.480,42;3503483417232
2010-01-31;20.813,14;2726918552807;20.932,41;2443962038733;20.879,92;3369439347956;20.775,48;288370073711;20.480,42;3503483417232
2010-02-01;20.663,54;2705193922741;20.795,10;2429795538701;20.737,13;3345737960622;20.667,27;284784569878;20.354,00;3482541569508
2010-02-02;20.799,16;2722790158168;20.900,02;2442072834736;20.868,45;3367547500820;20.754,35;286000848867;20.476,19;3488978784384
2010-02-03;20.935,08;2740954872424;21.042,65;2458676424463;21.009,73;3391112318680;20.887,16;289561300012;20.613,66;3512275983957
2010-02-04;21.095,54;2762090161239;21.201,82;2477946496181;21.168,32;3417368463101;21.017,84;291393735025;20.749,94;3535913282013
2010-02-05;20.902,91;2737188067886;21.016,07;2456561516828;20.958,68;3383953747789;20.789,54;288257277274;20.539,30;3500512422690
2010-02-06;20.902,91;2737188067886;21.016,07;2456561516828;20.958,68;3383953747789;20.789,54;288257277274;20.539,30;3500512422690
2010-02-07;20.902,91;2737188067886;21.016,07;2456561516828;20.958,68;3383953747789;20.789,54;288257277274;20.539,30;3500512422690
2010-02-08;20.553,69;2692216361270;20.660,02;2414977691790;20.587,82;3324832655265;20.455,41;283712036342;20.198,16;3443177719842
2010-02-09;20.506,49;2686100495812;20.625,68;2411589178838;20.554,51;3320716980650;20.421,50;283207071270;20.161,13;3437223931736
2010-02-10;20.680,21;2709249748582;20.793,77;2430713041803;20.737,55;3350423389870;20.590,97;285580198322;20.342,68;3468309377577
2010-02-11;20.645,62;2703600966947;20.790,45;2427735022925;20.715,86;3345730421181;20.585,84;285526541865;20.328,46;3465906226950
2010-02-12;20.703,55;2711771124038;20.843,32;2435907440978;20.784,40;3357047476150;20.658,49;286603595638;20.397,21;3477490456691
2010-02-13;20.703,55;2711771124038;20.843,32;2435907440978;20.784,40;3357047476150;20.658,49;286603595638;20.397,21;3477490456691
2010-02-14;20.703,55;2711771124038;20.843,32;2435907440978;20.784,40;3357047476150;20.658,49;286603595638;20.397,21;3477490456691
2010-02-15;20.645,58;2710614352372;20.818,76;2439360169166;20.749,42;3358517833994;20.638,76;284424917997;20.360,25;3481204988915
2010-02-16;20.601,08;2707227919919;20.804,98;2439223566365;20.725,13;3358986141389;20.634,26;286678851689;20.342,79;3478608190529
2010-02-17;20.765,65;2730509307958;20.950,70;2457929775452;20.900,60;3390780696045;20.773,15;288814336581;20.501,24;3507746894833
2010-02-18;20.916,72;2751734129203;21.109,29;2476987920310;21.052,12;3416172664769;20.926,25;291164389247;20.651,26;3535953012781
2010-02-19;21.018,34;2765706554491;21.180,34;2485530131027;21.131,89;3429708586144;20.982,10;291979974389;20.723,56;3548420278882
2010-02-20;21.018,34;2765706554491;21.180,34;2485530131027;21.131,89;3429708586144;20.982,10;291979974389;20.723,56;3548420278882
2010-02-21;21.018,34;2765706554491;21.180,34;2485530131027;21.131,89;3429708586144;20.982,10;291979974389;20.723,56;3548420278882
2010-02-22;20.996,63;2763741818342;21.153,57;2482418187446;21.102,74;3425872104363;20.955,48;291650233612;20.701,73;3545422732228
2010-02-23;20.996,59;2764333537370;21.176,51;2485753608202;21.128,13;3430089201323;20.979,18;292047223938;20.712,99;3548007653856
2010-02-24;20.881,85;2749471561944;21.079,08;2474413795741;21.012,15;3411344025978;20.886,84;290808009883;20.607,50;3529938087642
2010-02-25;20.896,73;2751845916039;21.066,74;2473081850837;21.015,39;3412132589259;20.881,34;290767793318;20.613,73;3531453781735
2010-02-26;20.786,56;2730831890290;20.957,26;2460407124259;20.901,57;3385333864166;20.788,08;288137030008;20.505,27;3513844087854
2010-02-27;20.786,56;2730831890290;20.957,26;2460407124259;20.901,57;3385333864166;20.788,08;288137030008;20.505,27;3513844087854
2010-02-28;20.786,56;2730831890290;20.957,26;2460407124259;20.901,57;3385333864166;20.788,08;288137030008;20.505,27;3513844087854
2010-03-01;20.885,13;2742386289788;21.064,30;2475119851177;21.007,98;3401948176835;20.880,82;287960584358;20.605,76;3530611911723
2010-03-02;20.927,98;2748362983935;21.117,57;2481165588652;21.052,36;3409336377080;20.921,15;288562833215;20.648,39;3526013937945
2010-03-03;21.010,98;2759239879383;21.223,64;2493786498737;21.167,25;3427980522334;21.021,88;291165943827;20.740,56;3541608483986
2010-03-04;20.975,95;2754417034795;21.220,50;2492764372623;21.159,49;3426458101693;21.034,35;291331027970;20.724,71;3538899823035
2010-03-05;20.941,23;2750148142249;21.180,13;2486040284115;21.121,40;3419411099424;21.009,49;291115514235;20.681,34;3531317613676
2010-03-06;20.941,23;2750148142249;21.180,13;2486040284115;21.121,40;3419411099424;21.009,49;291115514235;20.681,34;3531317613676
2010-03-07;20.941,23;2750148142249;21.180,13;2486040284115;21.121,40;3419411099424;21.009,49;291115514235;20.681,34;3531317613676
2010-03-08;21.046,35;2763203770205;21.281,66;2496623953906;21.232,09;3435722091929;21.099,67;292378875008;20.776,60;3547336183347
2010-03-09;21.100,24;2769337781187;21.352,99;2503751172986;21.302,37;3446675414496;21.177,92;293471343625;20.849,02;3559252014896
2010-03-10;21.165,63;2778427980100;21.374,21;2506077719474;21.351,73;3454743152920;21.220,44;294053630427;20.901,50;3568363860271
2010-03-11;21.276,54;2793473433962;21.472,55;2516727690303;21.467,36;3472997480934;21.317,20;295459541516;21.007,09;3585670464771
2010-03-12;21.376,08;2807128566742;21.554,45;2526917254934;21.559,35;3490772987478;21.382,45;296445297545;21.091,41;3600800112587
2010-03-13;21.376,08;2807128566742;21.554,45;2526917254934;21.559,35;3490772987478;21.382,45;296445297545;21.091,41;3600800112587
2010-03-14;21.376,08;2807128566742;21.554,45;2526917254934;21.559,35;3490772987478;21.382,45;296445297545;21.091,41;3600800112587
2010-03-15;21.331,10;2811158722174;21.525,60;2527604650134;21.539,58;3496780945311;21.369,22;295086020065;21.054,69;3603123495334
2010-03-16;21.245,84;2801667980295;21.435,74;2518393582097;21.451,37;3485298075039;21.286,18;295875037811;20.975,39;3589643910941
2010-03-17;21.389,05;2822313268468;21.568,46;2534402546773;21.602,96;3513313270622;21.414,75;298022768489;21.110,09;3614906255062
2010-03-18;21.568,72;2847830697009;21.756,83;2557850379277;21.782,24;3543976776494;21.564,05;300277028797;21.284,47;3648594302060
2010-03-19;21.497,80;2838776899162;21.703,71;2551376168916;21.709,24;3533744437162;21.503,69;299536470522;21.235,38;3641100240182
2010-03-20;21.497,80;2838776899162;21.703,71;2551376168916;21.709,24;3533744437162;21.503,69;299536470522;21.235,38;3641100240182
2010-03-21;21.497,80;2838776899162;21.703,71;2551376168916;21.709,24;3533744437162;21.503,69;299536470522;21.235,38;3641100240182
2010-03-22;21.452,30;2833201253989;21.654,43;2545473955617;21.643,71;3523002430635;21.444,89;298795650032;21.178,90;3632081484265
2010-03-23;21.478,40;2836785253900;21.649,85;2545931687379;21.666,64;3527293792092;21.455,81;298892611454;21.203,82;3636721721836
2010-03-24;21.551,36;2846886371817;21.725,01;2555732961481;21.739,06;3539416885612;21.517,14;299776841221;21.276,32;3648991955988
2010-03-25;21.509,48;2841088917453;21.703,04;2552611952098;21.686,00;3531290118139;21.471,92;299057325111;21.225,29;3640724045959
2010-03-26;21.482,31;2837857410915;21.680,70;2549928216171;21.654,45;3526382906480;21.447,57;298735470238;21.196,09;3636417441090
2010-03-27;21.482,31;2837857410915;21.680,70;2549928216171;21.654,45;3526382906480;21.447,57;298735470238;21.196,09;3636417441090
2010-03-28;21.482,31;2837857410915;21.680,70;2549928216171;21.654,45;3526382906480;21.447,57;298735470238;21.196,09;3636417441090
2010-03-29;21.488,18;2839142005509;21.685,02;2551137240528;21.676,11;3530466673915;21.461,20;298958697979;21.213,08;3639764884981
2010-03-30;21.586,62;2852741470676;21.779,73;2561819958853;21.774,45;3547115801862;21.554,69;300313192291;21.311,44;3656736440159
2010-03-31;21.592,72;2843616191585;21.785,98;2562020127365;21.775,13;3537169484843;21.570,06;299245215779;21.308,42;3656551733707
2010-04-01;21.578,06;2841319740887;21.758,74;2559495309020;21.767,79;3536923721937;21.561,30;297609942931;21.292,64;3653831354153
2010-04-02;21.578,06;2841319740887;21.758,74;2559495309020;21.767,79;3536923721937;21.561,30;297609942931;21.292,64;3653831354153
2010-04-03;21.578,06;2841319740887;21.758,74;2559495309020;21.767,79;3536923721937;21.561,30;297609942931;21.292,64;3653831354153
2010-04-04;21.578,06;2841319740887;21.758,74;2559495309020;21.767,79;3536923721937;21.561,30;297609942931;21.292,64;3653831354153
2010-04-05;21.680,98;2855682556431;21.875,99;2573473291735;21.882,29;3556101211238;21.683,66;300900692339;21.403,80;3655083633978
2010-04-06;21.733,01;2862808389442;21.921,45;2578614422899;21.917,29;3562531751211;21.723,98;301547019306;21.448,64;3663107858588
2010-04-07;21.850,44;2879068948718;22.046,21;2593221064893;22.035,88;3582600600498;21.824,25;303003235460;21.561,30;3682434125739
2010-04-08;21.814,56;2875456745476;22.014,40;2590188999202;22.014,36;3579522538714;21.797,10;302615627229;21.522,25;3676566308629
2010-04-09;21.742,81;2866357014256;21.931,44;2580036712278;21.915,13;3563985735873;21.721,82;301597264604;21.448,58;3664426125343
2010-04-10;21.742,81;2866357014256;21.931,44;2580036712278;21.915,13;3563985735873;21.721,82;301597264604;21.448,58;3664426125343
2010-04-11;21.742,81;2866357014256;21.931,44;2580036712278;21.915,13;3563985735873;21.721,82;301597264604;21.448,58;3664426125343
2010-04-12;21.800,83;2875357070319;21.995,88;2588501464346;21.980,78;3576113762821;21.794,53;302581917913;21.510,70;3675861837858
2010-04-13;21.790,60;2875454694341;21.993,27;2588438893745;21.980,38;3576662988715;21.800,19;302779970737;21.510,83;3677307208413
2010-04-14;21.754,55;2872649375137;21.953,84;2585804081143;21.936,88;3573466459611;21.758,57;302257181025;21.471,27;3671537033141
2010-04-15;21.886,58;2892605249288;22.071,70;2606375348561;22.058,77;3595472227282;21.876,91;301521491346;21.599,76;3692110330407
2010-04-16;21.982,63;2907234297225;22.147,13;2618262619845;22.139,17;3612931229202;21.941,01;305234994658;21.686,65;3707902009893
2010-04-17;21.982,63;2907234297225;22.147,13;2618262619845;22.139,17;3612931229202;21.941,01;305234994658;21.686,65;3707902009893
2010-04-18;21.982,63;2907234297225;22.147,13;2618262619845;22.139,17;3612931229202;21.941,01;305234994658;21.686,65;3707902009893
2010-04-19;21.835,69;2894776838817;22.014,28;2603418940770;21.999,13;3601823269963;21.798,37;303521749508;21.542,16;3696765336064
2010-04-20;21.727,09;2880967277324;21.887,50;2590561683776;21.877,67;3582674760363;21.686,11;302262744290;21.428,66;3678535339195
2010-04-21;21.883,63;2902475476916;22.052,28;2610587064260;22.027,22;3607941955420;21.815,94;304082305793;21.583,72;3705492600581
2010-04-22;21.863,14;2900416540891;22.035,15;2609010224047;22.002,42;3603564488256;21.798,60;303921836715;21.556,17;3700741345863
2010-04-23;21.766,71;2888118151764;21.948,43;2599866787566;21.906,68;3588989416296;21.705,93;302720139245;21.463,66;3685399024377
2010-04-24;21.766,71;2888118151764;21.948,43;2599866787566;21.906,68;3588989416296;21.705,93;302720139245;21.463,66;3685399024377
2010-04-25;21.766,71;2888118151764;21.948,43;2599866787566;21.906,68;3588989416296;21.705,93;302720139245;21.463,66;3685399024377
2010-04-26;21.841,10;2898804147026;22.014,15;2607867188602;21.980,46;3602074348322;21.782,37;303754768430;21.536,05;3697984620670
2010-04-27;21.887,15;2903260563543;22.050,72;2612278748357;22.011,68;3607534974649;21.820,94;304353207988;21.571,74;3705045144068
2010-04-28;21.687,49;2877136126447;21.887,37;2592983665415;21.815,67;3576212676227;21.641,85;301911548867;21.383,43;3673129064097
2010-04-29;21.677,53;2875419935809;21.856,74;2589675006835;21.797,31;3573930845509;21.596,95;301296801680;21.367,80;3671134693707
2010-04-30;21.768,29;2877978466447;21.940,91;2599501059224;21.895,89;3579291839170;21.692,67;301379367113;21.464,50;3688395558703
2010-05-01;21.768,29;2877978466447;21.940,91;2599501059224;21.895,89;3579291839170;21.692,67;301379367113;21.464,50;3688395558703
2010-05-02;21.768,29;2877978466447;21.940,91;2599501059224;21.895,89;3579291839170;21.692,67;301379367113;21.464,50;3688395558703
2010-05-03;21.729,39;2870737987575;21.914,65;2596553898442;21.869,13;3576834067501;21.676,86;299304022129;21.419,84;3680447275934
2010-05-04;21.734,29;2870825324811;21.918,77;2595947138342;21.883,37;3578276938570;21.689,79;299479688565;21.433,55;3668166110983
2010-05-05;21.534,24;2844913618008;21.777,22;2578238072806;21.704,32;3548552452679;21.504,49;299159583962;21.255,69;3638056660323
2010-05-06;21.352,03;2820831147873;21.617,04;2558661254645;21.544,54;3523094364057;21.332,79;296770342125;21.093,37;3610393135500
2010-05-07;21.017,54;2776921359395;21.340,01;2525974134068;21.241,16;3473241371924;21.041,49;292666961523;20.782,55;3557146477686
2010-05-08;21.017,54;2776921359395;21.340,01;2525974134068;21.241,16;3473241371924;21.041,49;292666961523;20.782,55;3557146477686
2010-05-09;21.017,54;2776921359395;21.340,01;2525974134068;21.241,16;3473241371924;21.041,49;292666961523;20.782,55;3557146477686
2010-05-10;20.863,77;2756023164808;21.187,93;2506336737446;21.069,87;3444134273899;20.861,95;290207793752;20.631,86;3531476621498
2010-05-11;21.263,52;2808335711927;21.551,07;2547741538384;21.432,17;3498401149882;21.252,82;295689877286;21.022,40;3597950603246
2010-05-12;21.299,57;2811172826207;21.603,79;2549749386727;21.480,52;3503395965169;21.269,85;295676279219;21.043,08;3599582897684
2010-05-13;21.391,72;2819246823094;21.688,48;2554163925127;21.545,50;3505067005219;21.345,83;297150337853;21.129,47;3614311111525
2010-05-14;21.450,15;2827565245132;21.731,86;2555009187166;21.581,55;3510548311925;21.371,60;297681876770;21.175,48;3623944671227
2010-05-15;21.450,15;2827565245132;21.731,86;2555009187166;21.581,55;3510548311925;21.371,60;297681876770;21.175,48;3623944671227
2010-05-16;21.450,15;2827565245132;21.731,86;2555009187166;21.581,55;3510548311925;21.371,60;297681876770;21.175,48;3623944671227
2010-05-17;21.304,25;2810837893795;21.628,75;2548290324438;21.467,84;3505738282166;21.248,81;293975435748;21.045,01;3610147623736
2010-05-18;21.201,83;2796522578008;21.509,87;2534669815121;21.388,33;3494126924950;21.134,58;292400746120;20.939,03;3591681752315
2010-05-19;21.205,32;2797790459122;21.552,87;2540156902228;21.421,16;3500498333903;21.153,28;294313987605;20.955,26;3594328045242
2010-05-20;21.039,58;2774876715385;21.381,17;2516410615185;21.275,20;3475344452225;20.988,86;291999178703;20.787,81;3564797112381
2010-05-21;21.039,58;2774876715385;21.381,17;2516410615185;21.275,20;3475344452225;20.988,86;291999178703;20.787,81;3564797112381
2010-05-22;21.039,58;2774876715385;21.381,17;2516410615185;21.275,20;3475344452225;20.988,86;291999178703;20.787,81;3564797112381
2010-05-23;21.039,58;2774876715385;21.381,17;2516410615185;21.275,20;3475344452225;20.988,86;291999178703;20.787,81;3564797112381
2010-05-24;20.634,86;2719476729804;20.991,75;2468856018323;20.941,08;3418851227889;20.667,75;287572525770;20.440,58;3503966967351
2010-05-25;20.555,96;2709036004896;20.909,09;2457298553561;20.840,97;3401268408005;20.570,80;286257131925;20.343,32;3487016809181
2010-05-26;20.338,84;2679479510197;20.716,75;2432465360210;20.652,31;3368251103712;20.359,78;283324764868;20.133,80;3450424078725
2010-05-27;20.481,83;2696280732636;20.892,53;2447445711125;20.808,56;3389212237167;20.514,82;285545996527;20.287,77;3475750023743
2010-05-28;20.736,98;2728740991271;21.080,24;2467600939738;21.037,58;3424638318717;20.725,36;288457674156;20.506,93;3512387359661
2010-05-29;20.736,98;2728740991271;21.080,24;2467600939738;21.037,58;3424638318717;20.725,36;288457674156;20.506,93;3512387359661
2010-05-30;20.736,98;2728740991271;21.080,24;2467600939738;21.037,58;3424638318717;20.725,36;288457674156;20.506,93;3512387359661
2010-05-31;20.788,51;2722812394964;21.163,23;2468396382988;21.090,83;3416726940498;20.795,16;288130916255;20.565,28;3520563377385
2010-06-01;20.893,32;2733224593877;21.272,11;2473956059089;21.194,47;3426864471452;20.899,06;287912489249;20.676,96;3536242094684
2010-06-02;20.773,26;2711468470267;21.166,89;2455494735985;21.108,33;3409392335727;20.792,85;286330883831;20.561,65;3498545158737
2010-06-03;20.898,19;2726273415350;21.248,13;2460424177294;21.214,04;3423049683521;20.876,91;289561025463;20.678,68;3518195635778
2010-06-04;21.024,56;2742134331769;21.397,50;2473062115846;21.330,91;3439356189998;21.006,61;291357113325;20.805,92;3538626453330
2010-06-05;21.024,56;2742134331769;21.397,50;2473062115846;21.330,91;3439356189998;21.006,61;291357113325;20.805,92;3538626453330
2010-06-06;21.024,56;2742134331769;21.397,50;2473062115846;21.330,91;3439356189998;21.006,61;291357113325;20.805,92;3538626453330
