
Fecha;APORTA;;CUPRUM;;HABITAT;;MAGISTER;;PLANVITAL;;PROVIDA;;SANTA MARIA;;SUMMA BANSANDER
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2005-05-29;16.446,31;81725361772;16.590,02;203621015714;14.393,62;258170010362;27.418,88;33520602481;15.718,19;263952368199;15.526,70;91729165771
2005-05-30;16.473,10;81784535568;16.602,89;203796641285;14.407,06;258480247975;27.449,58;33563270711;15.729,58;264232809349;15.530,20;91772963865
2005-05-31;16.473,36;81842147391;16.594,65;203680940817;14.415,78;258646481648;27.443,04;33556800396;15.728,70;264227475644;15.538,01;91829861587
2005-06-01;16.495,50;81914586783;16.608,77;203788869047;14.429,80;258670553944;27.464,36;33422738588;15.742,11;264254582101;15.559,79;91741842798
2005-06-02;16.516,42;82017933697;16.636,27;204137831220;14.449,41;259085819221;27.489,69;33462012004;15.763,23;264534610270;15.582,50;91879101863
2005-06-03;16.539,02;81958693913;16.655,66;204046386452;14.467,98;258939381074;27.521,94;33501275817;15.782,86;264865963547;15.603,77;91764805292
2005-06-04;16.539,02;81958693913;16.655,66;204046386452;14.467,98;258939381074;27.521,94;33501275817;15.782,86;264865963547;15.603,77;91764805292
2005-06-05;16.539,02;81958693913;16.655,66;204046386452;14.467,98;258939381074;27.521,94;33501275817;15.782,86;264865963547;15.603,77;91764805292
2005-06-06;16.562,95;82074214403;16.657,01;203746531007;14.477,79;258814353105;27.565,99;33349523681;15.808,10;265259957033;15.617,13;91822800032
2005-06-07;16.587,58;81718767527;16.684,81;203872890301;14.501,25;259239161912;27.599,16;33389483914;15.833,30;265586314749;15.638,42;91952586010
2005-06-08;16.594,00;80760082719;16.707,64;203783787442;14.500,87;258750111258;27.627,32;33267806009;15.826,69;265513684274;15.640,13;91844069387
2005-06-09;16.587,59;80733149024;16.707,93;203524730689;14.498,00;258091708414;27.616,00;33311173292;15.823,63;265432523838;15.636,03;91798512261
2005-06-10;16.589,09;80610474931;16.719,46;203432586284;14.507,46;257855586542;27.602,23;33304376045;15.838,10;264844952364;15.642,41;91776909293
2005-06-11;16.589,09;80610474931;16.719,46;203432586284;14.507,46;257855586542;27.602,23;33304376045;15.838,10;264844952364;15.642,41;91776909293
2005-06-12;16.589,09;80610474931;16.719,46;203432586284;14.507,46;257855586542;27.602,23;33304376045;15.838,10;264844952364;15.642,41;91776909293
2005-06-13;16.596,02;80645015034;16.706,21;202874899372;14.513,22;257955556985;27.612,59;33230240926;15.843,88;264579279055;15.651,65;91827791288
2005-06-14;16.595,20;80526251657;16.700,68;202320808953;14.508,59;257926411457;27.612,09;33143295445;15.841,36;264730746145;15.647,66;91840356752
2005-06-15;16.593,61;79932331234;16.702,81;201632763520;14.515,17;257901788579;27.619,64;32575834019;15.837,16;263989634211;15.644,68;91353285985
2005-06-16;16.600,31;79764710412;16.736,61;201926117581;14.518,31;257221941089;27.651,95;32661225333;15.850,81;264367335213;15.652,91;91398273419
2005-06-17;16.596,66;79983427996;16.715,27;201133573833;14.518,28;257287048566;27.647,34;32678221775;15.844,82;264295786117;15.648,79;91428446070
2005-06-18;16.596,66;79983427996;16.715,27;201133573833;14.518,28;257287048566;27.647,34;32678221775;15.844,82;264295786117;15.648,79;91428446070
2005-06-19;16.596,66;79983427996;16.715,27;201133573833;14.518,28;257287048566;27.647,34;32678221775;15.844,82;264295786117;15.648,79;91428446070
2005-06-20;16.610,25;79838605772;16.730,91;200831145007;14.527,70;257533733677;27.675,75;32464199625;15.850,98;263949192093;15.665,22;91279371935
2005-06-21;16.612,95;79988374387;16.724,13;200417126213;14.533,83;257710467041;27.684,63;32525108608;15.857,83;264282753379;15.667,98;91067551523
2005-06-22;16.614,54;79547815809;16.728,26;200096774487;14.532,29;257828378658;27.684,22;32531382037;15.857,77;264495962095;15.669,08;91099590277
2005-06-23;16.623,89;79551312936;16.730,79;200108886516;14.538,55;257073599275;27.700,53;32410098203;15.868,07;264883047435;15.678,62;91154109398
2005-06-24;16.634,55;79505447775;16.734,92;199936057586;14.549,97;257275315343;27.729,44;32374528420;15.889,39;265301359875;15.689,35;91186894596
2005-06-25;16.634,55;79505447775;16.734,92;199936057586;14.549,97;257275315343;27.729,44;32374528420;15.889,39;265301359875;15.689,35;91186894596
2005-06-26;16.634,55;79505447775;16.734,92;199936057586;14.549,97;257275315343;27.729,44;32374528420;15.889,39;265301359875;15.689,35;91186894596
2005-06-27;16.634,55;79505447775;16.734,92;199936057586;14.549,97;257275315343;27.729,44;32374528420;15.889,39;265301359875;15.689,35;91186894596
2005-06-28;16.654,77;79606459030;16.748,33;200304185083;14.556,92;257507129314;27.752,88;32441971775;15.897,75;265534133707;15.701,31;91393777744
2005-06-29;16.660,57;81073289562;16.753,50;200364511142;14.560,83;257517199360;27.759,96;32459045847;15.905,94;265781656078;15.705,60;91403519409
2005-06-30;16.659,35;81115026932;16.757,25;200439699347;14.554,12;257358751517;27.757,81;32459546056;15.906,63;265871793722;15.700,88;91401475855
2005-07-01;16.647,24;81050459908;16.728,17;200057175575;14.546,06;256344110239;27.867,22;32482432070;15.897,63;265320301296;15.693,03;91113487338
2005-07-02;16.647,24;81050459908;16.728,17;200057175575;14.546,06;256344110239;27.867,22;32482432070;15.897,63;265320301296;15.693,03;91113487338
2005-07-03;16.647,24;81050459908;16.728,17;200057175575;14.546,06;256344110239;27.867,22;32482432070;15.897,63;265320301296;15.693,03;91113487338
2005-07-04;16.646,87;81049057615;16.751,04;200200607001;14.541,26;255939313615;27.872,43;32517964050;15.895,54;263631829098;15.694,17;91074012128
2005-07-05;16.647,76;80889785816;16.766,72;200173857583;14.544,68;256005046574;27.871,47;32516478331;15.895,75;263598841416;15.690,73;91037245873
2005-07-06;16.652,21;80644092711;16.771,70;198795256576;14.544,24;255583714575;27.880,27;32062594214;15.894,72;263406308631;15.693,54;91039119345
2005-07-07;16.667,67;80622101914;16.801,20;198694240547;14.556,66;255315966138;27.893,34;32077547497;15.906,29;263250748558;15.704,18;91042584044
2005-07-08;16.672,21;80499300398;16.784,33;197923041736;14.565,94;254945966875;27.899,74;32084907360;15.905,65;263240820937;15.707,31;90855110069
2005-07-09;16.672,21;80499300398;16.784,33;197923041736;14.565,94;254945966875;27.899,74;32084907360;15.905,65;263240820937;15.707,31;90855110069
2005-07-10;16.672,21;80499300398;16.784,33;197923041736;14.565,94;254945966875;27.899,74;32084907360;15.905,65;263240820937;15.707,31;90855110069
2005-07-11;16.682,43;80548240516;16.774,88;197165465421;14.569,68;255182818650;27.904,06;32019688120;15.911,83;263318898280;15.712,49;90883412742
2005-07-12;16.693,14;80605979791;16.767,70;196508880418;14.571,92;255023484730;27.912,33;32029542332;15.920,45;262831072485;15.719,38;90599082706
2005-07-13;16.696,07;80083543044;16.790,76;196253194668;14.576,79;255260194548;27.927,22;32047686841;15.927,15;262822228924;15.724,87;90629452875
2005-07-14;16.696,08;80103121117;16.799,91;196158426944;14.579,75;253659094469;27.953,46;32116154085;15.932,47;263019922658;15.727,65;90683398966
2005-07-15;16.703,25;80080158562;16.795,90;195873838082;14.587,13;253414024546;27.960,15;31809232440;15.936,15;262372143104;15.729,43;90444021147
2005-07-16;16.703,25;80080158562;16.795,90;195873838082;14.587,13;253414024546;27.960,15;31809232440;15.936,15;262372143104;15.729,43;90444021147
2005-07-17;16.703,25;80080158562;16.795,90;195873838082;14.587,13;253414024546;27.960,15;31809232440;15.936,15;262372143104;15.729,43;90444021147
2005-07-18;16.705,46;80257835657;16.792,97;195883705441;14.586,67;253873009322;27.965,10;31859505299;15.937,59;262692819204;15.728,87;90449776665
2005-07-19;16.703,00;80304058290;16.808,44;195777861339;14.588,57;254050314181;27.976,44;31872053864;15.935,21;262500163489;15.730,87;90466745505
2005-07-20;16.705,98;80144269071;16.818,90;195905585753;14.594,79;254208970501;27.991,32;31888667603;15.944,26;262689536120;15.732,90;90548311130
2005-07-21;16.723,11;80177468624;16.828,61;195827136498;14.608,83;252758933592;28.013,26;31916640623;15.954,79;262902321216;15.746,69;90478908083
2005-07-22;16.717,67;79745299891;16.858,03;195602550383;14.599,96;252681424420;28.006,40;31919046748;15.942,10;262714602159;15.734,68;90417137712
2005-07-23;16.717,67;79745299891;16.858,03;195602550383;14.599,96;252681424420;28.006,40;31919046748;15.942,10;262714602159;15.734,68;90417137712
2005-07-24;16.717,67;79745299891;16.858,03;195602550383;14.599,96;252681424420;28.006,40;31919046748;15.942,10;262714602159;15.734,68;90417137712
2005-07-25;16.712,06;79760436315;16.821,32;194876695345;14.597,08;252798355647;27.988,54;31900100060;15.943,39;261266354144;15.734,36;90428156278
2005-07-26;16.719,94;79784241624;16.828,01;194141109863;14.606,24;252998552696;28.008,67;31824401827;15.953,58;261169850263;15.744,54;90413484469
2005-07-27;16.722,09;79398457648;16.832,40;194117144839;14.603,32;252863094347;28.012,80;31841922399;15.955,30;261158053851;15.743,96;90407198570
2005-07-28;16.717,64;79385774487;16.837,23;194187284174;14.607,11;250911713350;27.914,27;31740179108;15.958,32;261263743650;15.748,64;90433951414
2005-07-29;16.727,07;79338792494;16.843,84;194146716202;14.612,93;250864993096;27.922,10;31749917790;15.965,89;261465779799;15.752,57;90574398345
2005-07-30;16.727,07;79338792494;16.843,84;194146716202;14.612,93;250864993096;27.922,10;31749917790;15.965,89;261465779799;15.752,57;90574398345
2005-07-31;16.727,07;79338792494;16.843,84;194146716202;14.612,93;250864993096;27.922,10;31749917790;15.965,89;261465779799;15.752,57;90574398345
2005-08-01;16.728,56;79150258150;16.847,35;194106776012;14.615,12;250767204521;27.925,76;31581276111;15.974,06;261223207101;15.754,99;90387496973
2005-08-02;16.742,32;79215357004;16.859,04;193019491984;14.624,71;250924759806;27.933,87;31599570133;15.982,71;260961929859;15.763,63;89934885388
2005-08-03;16.732,88;77720381112;16.843,70;192225024714;14.625,02;250936652590;27.935,23;31603196284;15.979,65;260913415203;15.761,84;89949259534
2005-08-04;16.742,25;77757521752;16.857,60;191687062380;14.635,43;248192158541;27.964,58;31409296456;15.987,37;261000960643;15.768,30;89905744139
2005-08-05;16.775,88;77669222428;16.897,49;191752851218;14.662,30;248657381489;28.009,48;31295500322;16.015,05;261335623106;15.792,73;90077178939
2005-08-06;16.775,88;77669222428;16.897,49;191752851218;14.662,30;248657381489;28.009,48;31295500322;16.015,05;261335623106;15.792,73;90077178939
2005-08-07;16.775,88;77669222428;16.897,49;191752851218;14.662,30;248657381489;28.009,48;31295500322;16.015,05;261335623106;15.792,73;90077178939
2005-08-08;16.766,68;77625741090;16.894,73;191337251720;14.654,34;248087570027;28.006,97;31292703962;16.015,49;261345247461;15.786,76;89739167863
2005-08-09;16.760,76;77484029459;16.879,05;190474545808;14.649,77;247718304512;28.009,91;31295413342;16.010,27;261242585911;15.786,20;89703493123
2005-08-10;16.771,55;77437480994;16.910,29;190256681849;14.656,46;247746262608;28.035,88;31326905823;16.016,83;260655571951;15.793,82;89780295460
2005-08-11;16.768,63;77423860876;16.914,00;189672058535;14.656,87;246142091447;28.040,40;31333693285;16.017,40;260612062987;15.789,25;89751649274
2005-08-12;16.777,74;77203120705;16.922,15;189461241692;14.665,40;246158985843;28.056,55;31305707578;16.027,22;260876322404;15.800,65;89823562509
2005-08-13;16.777,74;77203120705;16.922,15;189461241692;14.665,40;246158985843;28.056,55;31305707578;16.027,22;260876322404;15.800,65;89823562509
2005-08-14;16.777,74;77203120705;16.922,15;189461241692;14.665,40;246158985843;28.056,55;31305707578;16.027,22;260876322404;15.800,65;89823562509
2005-08-15;16.777,74;77203120705;16.922,15;189461241692;14.665,40;246158985843;28.056,55;31305707578;16.027,22;260876322404;15.800,65;89823562509
2005-08-16;16.807,24;77231746291;16.942,28;189285692475;14.690,70;246298627934;28.095,88;30944024473;16.052,92;258525925949;15.821,22;89639367376
2005-08-17;16.804,67;77042526423;16.941,40;189142837716;14.691,64;246363674414;28.087,09;30934031766;16.058,35;258696396790;15.818,55;89326670786
2005-08-18;16.816,69;77167732636;16.950,08;189096218860;14.704,16;246934696564;28.114,90;30996514009;16.075,85;258909237514;15.838,31;89379428160
2005-08-19;16.830,93;77117002367;16.963,74;189007777209;14.713,90;247011911770;28.140,84;31024736637;16.085,99;259118287246;15.848,18;89454766136
2005-08-20;16.830,93;77117002367;16.963,74;189007777209;14.713,90;247011911770;28.140,84;31024736637;16.085,99;259118287246;15.848,18;89454766136
2005-08-21;16.830,93;77117002367;16.963,74;189007777209;14.713,90;247011911770;28.140,84;31024736637;16.085,99;259118287246;15.848,18;89454766136
2005-08-22;16.855,30;77165837692;16.995,90;189330986810;14.739,48;245844867624;28.185,05;31079954815;16.110,83;259725444801;15.873,94;89627365304
2005-08-23;16.850,26;77179993554;16.993,33;189163577989;14.744,68;246009575294;28.173,11;31066565465;16.110,10;259663652749;15.874,43;89760112458
2005-08-24;16.863,42;76971993061;17.005,46;189116070225;14.752,92;246165121829;28.202,28;31104477813;16.119,76;259985634283;15.885,52;89866094304
2005-08-25;16.889,39;77064298337;17.038,36;188999157471;14.771,37;245481745340;28.237,35;31092705026;16.140,00;260466379499;15.911,44;90032774216
2005-08-26;16.879,29;76777805170;17.022,32;188701880595;14.767,19;245687011834;28.212,50;31093252545;16.133,28;260443889512;15.903,78;89996340432
2005-08-27;16.879,29;76777805170;17.022,32;188701880595;14.767,19;245687011834;28.212,50;31093252545;16.133,28;260443889512;15.903,78;89996340432
2005-08-28;16.879,29;76777805170;17.022,32;188701880595;14.767,19;245687011834;28.212,50;31093252545;16.133,28;260443889512;15.903,78;89996340432
2005-08-29;16.904,86;76915726199;17.049,16;189143375840;14.782,68;246011214370;28.254,65;31150489382;16.152,88;260859134159;15.924,67;90120880286
2005-08-30;16.924,06;77030367668;17.063,40;189323155941;14.795,52;246261569143;28.277,73;31184559260;16.177,08;261384473446;15.946,56;90251659387
2005-08-31;16.922,95;76538972275;17.066,16;189416933064;14.803,71;246308781914;28.275,07;31182667252;16.175,79;261362765681;15.953,23;90413880011
2005-09-01;16.929,46;76476229498;17.067,55;189189370339;14.812,76;245837958094;28.287,14;31093106506;16.187,52;261118107959;15.959,73;90199522108
2005-09-02;16.958,82;76441564183;17.094,86;188737369017;14.834,26;246127699768;28.319,66;31129374793;16.206,16;261350313248;15.979,38;90322193995
2005-09-03;16.958,82;76441564183;17.094,86;188737369017;14.834,26;246127699768;28.319,66;31129374793;16.206,16;261350313248;15.979,38;90322193995
2005-09-04;16.958,82;76441564183;17.094,86;188737369017;14.834,26;246127699768;28.319,66;31129374793;16.206,16;261350313248;15.979,38;90322193995
2005-09-05;16.961,61;76096386187;17.100,44;188027090351;14.847,84;245798737194;28.347,43;30858110020;16.216,99;258890993233;15.981,54;90261959148
2005-09-06;16.966,68;76119151693;17.087,31;187293895704;14.852,02;245873976131;28.350,04;30860829971;16.217,60;258890062882;15.985,88;89573063483
2005-09-07;16.972,98;76116062370;17.095,36;186518620333;14.850,44;245396188047;28.347,24;30619570047;16.219,60;258209595145;15.987,45;89318313508
2005-09-08;16.964,74;76036279397;17.091,93;186170411701;14.838,63;244324550699;28.342,32;30630610953;16.211,70;257973018647;15.981,70;89284454568
2005-09-09;16.948,75;78108236651;17.109,23;185895332618;14.826,40;243905189531;28.320,50;30607029189;16.197,02;257676452792;15.965,53;89143790059
2005-09-10;16.948,75;78108236651;17.109,23;185895332618;14.826,40;243905189531;28.320,50;30607029189;16.197,02;257676452792;15.965,53;89143790059
2005-09-11;16.948,75;78108236651;17.109,23;185895332618;14.826,40;243905189531;28.320,50;30607029189;16.197,02;257676452792;15.965,53;89143790059
2005-09-12;16.958,58;77979676246;17.112,44;185849606159;14.832,02;243859796042;28.343,44;30657589435;16.208,96;257767631221;15.972,29;89184334464
2005-09-13;16.958,08;77994702599;17.108,60;186268239114;14.832,67;243919861248;28.326,52;30637915831;16.208,14;257808050904;15.974,06;89152296604
2005-09-14;16.965,60;78292638701;17.120,61;186501587076;14.830,20;243824865404;28.332,83;30646533990;16.208,13;257872828110;15.977,73;89242663674
2005-09-15;16.941,51;78092076857;17.086,37;185796485015;14.804,68;242202186733;28.300,49;30133725647;16.183,58;256644543208;15.955,24;88927302999
2005-09-16;16.933,82;78327421678;17.082,78;185710717047;14.795,38;242059106003;28.282,43;30145707033;16.173,96;256499197841;15.945,37;88885963118
2005-09-17;16.933,82;78327421678;17.082,78;185710717047;14.795,38;242059106003;28.282,43;30145707033;16.173,96;256499197841;15.945,37;88885963118
2005-09-18;16.933,82;78327421678;17.082,78;185710717047;14.795,38;242059106003;28.282,43;30145707033;16.173,96;256499197841;15.945,37;88885963118
2005-09-19;16.933,82;78327421678;17.082,78;185710717047;14.795,38;242059106003;28.282,43;30145707033;16.173,96;256499197841;15.945,37;88885963118
2005-09-20;16.926,79;78290246376;17.086,25;185589734739;14.793,78;242230580789;28.284,39;30157049528;16.170,09;256626872304;15.942,34;88878603299
2005-09-21;16.930,97;76080063695;17.093,96;185387799414;14.802,28;242435875427;28.307,98;30184981002;16.176,98;256754030500;15.950,27;88624056462
2005-09-22;16.937,13;76121883892;17.099,31;185234279915;14.812,18;242610209129;28.320,86;30202063723;16.183,13;257019301483;15.951,97;88611166715
2005-09-23;16.951,46;75610724942;17.108,50;185203308075;14.823,90;242119652291;28.343,96;30228523111;16.198,07;257185483363;15.966,77;88665686173
2005-09-24;16.951,46;75610724942;17.108,50;185203308075;14.823,90;242119652291;28.343,96;30228523111;16.198,07;257185483363;15.966,77;88665686173
2005-09-25;16.951,46;75610724942;17.108,50;185203308075;14.823,90;242119652291;28.343,96;30228523111;16.198,07;257185483363;15.966,77;88665686173
2005-09-26;16.946,41;75615790555;17.094,25;184816419662;14.818,87;242124494896;28.335,85;30219963106;16.195,82;255898934968;15.965,60;88817011356
