
Fecha;CUPRUM;;HABITAT;;MAGISTER;;PLANVITAL;;PROVIDA;;SANTA MARIA;;SUMMA BANSANDER
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2010-11-23;19.657,36;1961461688148;20.301,42;1333757986408;20.123,48;1901540074599;19.578,87;652332167;19.210,97;366314056511;19.291,20;2864041270326
2010-11-24;19.616,50;1957729667771;20.267,53;1332637458749;20.081,82;1899125556726;19.554,90;652290898;19.170,77;365510582765;19.249,66;2858076457227
2010-11-25;19.664,58;1962907195734;20.308,29;1336069357929;20.121,69;1903606349361;19.606,21;659175503;19.201,60;366180577780;19.287,93;2864515152532
2010-11-26;19.663,94;1962806717427;20.317,17;1336501652906;20.129,05;1901637011917;19.593,34;663803681;19.203,56;366350158479;19.289,77;2865155976432
2010-11-27;19.663,94;1962806717427;20.317,17;1336501652906;20.129,05;1901637011917;19.593,34;663803681;19.203,56;366350158479;19.289,77;2865155976432
2010-11-28;19.663,94;1962806717427;20.317,17;1336501652906;20.129,05;1901637011917;19.593,34;663803681;19.203,56;366350158479;19.289,77;2865155976432
2010-11-29;19.636,38;1958229451871;20.304,58;1337472095682;20.096,23;1899148466706;19.566,79;662904115;19.184,11;366081890532;19.258,55;2860848666620
2010-11-30;19.675,65;1984847877794;20.343,72;1350568819570;20.125,52;1923745677378;19.592,36;673877140;19.208,18;369959540578;19.299,90;2867370767575
2010-12-01;19.675,21;1984280642276;20.344,66;1351336072325;20.126,18;1923385606383;19.590,88;673826373;19.201,77;369437429865;19.298,05;2862612141835
2010-12-02;19.702,83;1980562039907;20.379,24;1354053402146;20.169,45;1926763570705;19.619,84;682866994;19.219,11;370011552438;19.327,83;2898903710111
2010-12-03;19.746,73;1984445880406;20.412,99;1355733723292;20.212,86;1930759432437;19.651,20;682974557;19.264,53;370795413749;19.368,67;2904896349346
2010-12-04;19.746,73;1984445880406;20.412,99;1355733723292;20.212,86;1930759432437;19.651,20;682974557;19.264,53;370795413749;19.368,67;2904896349346
2010-12-05;19.746,73;1984445880406;20.412,99;1355733723292;20.212,86;1930759432437;19.651,20;682974557;19.264,53;370795413749;19.368,67;2904896349346
2010-12-06;19.752,78;1985359556477;20.424,72;1356934475328;20.219,93;1931473379435;19.648,39;682877122;19.283,35;371245463365;19.377,07;2906414241126
2010-12-07;19.744,93;1984904063459;20.408,71;1354932592626;20.210,06;1931771036672;19.630,85;682247782;19.260,59;370878282397;19.365,79;2893168515161
2010-12-08;19.744,93;1984904063459;20.408,71;1354932592626;20.210,06;1931771036672;19.630,85;682247782;19.260,59;370878282397;19.365,79;2893168515161
2010-12-09;19.733,36;1981332437301;20.398,10;1353553892532;20.192,65;1929521430089;19.619,88;684319189;19.245,39;370077057017;19.353,40;2889334967011
2010-12-10;19.712,21;1978184614695;20.381,05;1348603606648;20.182,44;1927769902227;19.602,39;686548778;19.214,52;369469848070;19.338,66;2883042195039
2010-12-11;19.712,21;1978184614695;20.381,05;1348603606648;20.182,44;1927769902227;19.602,39;686548778;19.214,52;369469848070;19.338,66;2883042195039
2010-12-12;19.712,21;1978184614695;20.381,05;1348603606648;20.182,44;1927769902227;19.602,39;686548778;19.214,52;369469848070;19.338,66;2883042195039
2010-12-13;19.694,44;1968801477852;20.373,25;1347719239041;20.167,21;1919718669223;19.594,94;688183547;19.206,92;369332734300;19.330,32;2881999709440
2010-12-14;19.709,17;1970614838319;20.378,73;1348124802679;20.168,33;1919355961007;19.586,01;687870175;19.226,43;367718125037;19.333,58;2881626846056
2010-12-15;19.722,91;1971018889455;20.390,64;1349238067289;20.208,41;1923130027410;19.618,97;722471530;19.244,67;367578366654;19.352,14;2883983531849
2010-12-16;19.724,30;1971346672188;20.390,51;1350949618674;20.208,37;1923494075758;19.633,81;723900144;19.236,92;367763344938;19.348,12;2884565768778
2010-12-17;19.707,77;1970043118405;20.377,11;1350352426629;20.198,50;1922894488571;19.622,67;727888707;19.221,45;368059374244;19.335,77;2884522582209
2010-12-18;19.707,77;1970043118405;20.377,11;1350352426629;20.198,50;1922894488571;19.622,67;727888707;19.221,45;368059374244;19.335,77;2884522582209
2010-12-19;19.707,77;1970043118405;20.377,11;1350352426629;20.198,50;1922894488571;19.622,67;727888707;19.221,45;368059374244;19.335,77;2884522582209
2010-12-20;19.704,40;1970543500241;20.369,65;1349723977342;20.196,98;1923011831885;19.623,24;729388481;19.215,03;368007790239;19.329,98;2884040531224
2010-12-21;19.698,61;1970347715232;20.365,01;1349359493038;20.190,79;1922770458395;19.625,01;728698822;19.201,07;367690498811;19.322,01;2883766081029
2010-12-22;19.690,97;1970300415285;20.354,65;1348624517054;20.185,07;1922861290561;19.613,01;737263255;19.182,94;367631808669;19.319,91;2883419744952
2010-12-23;19.688,72;1969519422551;20.354,80;1349256431800;20.181,87;1922272008325;19.614,57;738624123;19.181,77;367835658261;19.315,59;2884235699158
2010-12-24;19.683,56;1970519736369;20.353,74;1347523190835;20.184,85;1922219946778;19.605,91;737669107;19.178,65;367954512578;19.312,11;2884887160270
2010-12-25;19.683,56;1970519736369;20.353,74;1347523190835;20.184,85;1922219946778;19.605,91;737669107;19.178,65;367954512578;19.312,11;2884887160270
2010-12-26;19.683,56;1970519736369;20.353,74;1347523190835;20.184,85;1922219946778;19.605,91;737669107;19.178,65;367954512578;19.312,11;2884887160270
2010-12-27;19.691,27;1971292086964;20.365,46;1346935595600;20.192,92;1922597885222;19.613,90;737970002;19.192,04;368092465814;19.322,21;2885754495396
2010-12-28;19.694,39;1972199855145;20.376,53;1347073871861;20.193,15;1922042574402;19.617,29;740862672;19.199,87;368385648923;19.325,65;2887705970160
2010-12-29;19.680,33;2006248226317;20.359,02;1346839230209;20.176,05;1921329924724;19.604,98;740316105;19.179,62;367990978257;19.315,67;2886930398761
2010-12-30;19.713,06;2009919426852;20.398,22;1359889788921;20.215,66;1949102553158;19.639,75;744452377;19.207,78;371950903607;19.353,01;2894800437626
2010-12-31;19.740,10;2012658675068;20.431,98;1361995301488;20.246,52;1951845881225;19.672,27;745684920;19.237,89;372533507449;19.384,79;2899525973823

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2011-01-01;19.740,10;2012658675068;20.431,98;1361995301488;20.246,52;1951845881225;19.672,27;745684920;19.237,89;372533507449;19.384,79;2899525973823
2011-01-02;19.740,10;2012658675068;20.431,98;1361995301488;20.246,52;1951845881225;19.672,27;745684920;19.237,89;372533507449;19.384,79;2899525973823
2011-01-03;19.756,32;2014306606591;20.451,61;1362900834890;20.260,04;1952822908568;19.692,49;746451542;19.255,88;372956653900;19.403,80;2900409309933
2011-01-04;19.787,72;2014923542564;20.482,72;1364296444663;20.285,31;1954153403221;19.737,21;788994673;19.287,46;373301130284;19.435,00;2935762520934
2011-01-05;19.947,22;2030663000582;20.630,32;1372875089677;20.362,34;1962042609743;19.718,43;1763248466;19.454,80;376221786691;19.571,24;2957083603135
2011-01-06;19.975,91;2034002331541;20.663,11;1374766820745;20.349,04;1960941171737;19.760,25;1771475312;19.496,29;377042005221;19.599,76;2961633382748
2011-01-07;19.964,51;2032847434824;20.650,25;1373535035872;20.348,18;1958685461304;19.757,00;1775025584;19.481,46;376614426896;19.591,11;2949062916046
2011-01-08;19.964,51;2032847434824;20.650,25;1373535035872;20.348,18;1958685461304;19.757,00;1775025584;19.481,46;376614426896;19.591,11;2949062916046
2011-01-09;19.964,51;2032847434824;20.650,25;1373535035872;20.348,18;1958685461304;19.757,00;1775025584;19.481,46;376614426896;19.591,11;2949062916046
2011-01-10;19.951,66;2029232315370;20.642,16;1372106146362;20.345,67;1955328797441;19.740,52;1770548458;19.473,85;375962304846;19.584,44;2945844434205
2011-01-11;19.920,56;2026231621764;20.613,86;1369360346861;20.316,51;1950390788864;19.703,19;1767446288;19.445,71;375396553948;19.555,45;2939350595692
2011-01-12;19.916,94;2025716269733;20.599,09;1363913039696;20.312,46;1950573039115;19.685,51;1709517752;19.434,47;374964474263;19.546,26;2935716537147
2011-01-13;19.959,57;2022607401777;20.645,14;1367164478954;20.356,25;1954160105630;19.726,43;1712993064;19.468,92;375675697033;19.580,86;2940699649372
2011-01-14;19.975,24;2024734177757;20.662,05;1368389957937;20.385,43;1950142116421;19.750,40;1716569793;19.488,35;374000159224;19.600,81;2946087486451
2011-01-15;19.975,24;2024734177757;20.662,05;1368389957937;20.385,43;1950142116421;19.750,40;1716569793;19.488,35;374000159224;19.600,81;2946087486451
2011-01-16;19.975,24;2024734177757;20.662,05;1368389957937;20.385,43;1950142116421;19.750,40;1716569793;19.488,35;374000159224;19.600,81;2946087486451
2011-01-17;19.970,34;2024673232449;20.661,44;1369549685409;20.397,35;1952110300853;19.781,62;1718885163;19.497,88;374245476988;19.593,63;2944711546957
2011-01-18;19.953,79;2023098224911;20.646,21;1368834022432;20.381,62;1950310223634;19.753,21;1721318390;19.476,50;373960044985;19.582,76;2943468634968
2011-01-19;19.980,54;2026567894594;20.665,37;1370381663514;20.403,73;1952636359485;19.767,20;1675674164;19.498,81;374419604584;19.605,92;2947913663422
2011-01-20;19.976,63;2026181783601;20.661,33;1369898805592;20.396,90;1952023529692;19.764,96;1677012327;19.506,15;374632310325;19.605,47;2947743278037
2011-01-21;19.944,01;2022800069476;20.617,19;1366491022401;20.361,20;1947959489265;19.738,95;1677674928;19.488,29;374438660771;19.575,90;2944213857630
2011-01-22;19.944,01;2022800069476;20.617,19;1366491022401;20.361,20;1947959489265;19.738,95;1677674928;19.488,29;374438660771;19.575,90;2944213857630
2011-01-23;19.944,01;2022800069476;20.617,19;1366491022401;20.361,20;1947959489265;19.738,95;1677674928;19.488,29;374438660771;19.575,90;2944213857630
2011-01-24;19.936,89;2022400487581;20.618,62;1366020553876;20.354,48;1946727296511;19.735,16;1677582617;19.478,91;374449849546;19.564,20;2943095991644
2011-01-25;19.940,63;2022839444196;20.626,43;1366543772796;20.365,34;1946832492530;19.756,02;1679356126;19.495,36;374652628225;19.582,95;2946873032471
2011-01-26;19.936,12;2022581839982;20.616,53;1364586319639;20.352,58;1945058381064;19.736,86;1649770674;19.482,04;374351235621;19.573,74;2947271316113
2011-01-27;19.944,22;2023858656485;20.623,12;1364666769786;20.364,36;1945973840925;19.757,92;1652036999;19.489,42;374424480099;19.587,03;2949153784202
2011-01-28;19.882,54;2016062608760;20.559,58;1360921408724;20.288,51;1939026596200;19.692,10;1651472797;19.423,91;373163842364;19.518,09;2939134095141
2011-01-29;19.882,54;2016062608760;20.559,58;1360921408724;20.288,51;1939026596200;19.692,10;1651472797;19.423,91;373163842364;19.518,09;2939134095141
2011-01-30;19.882,54;2016062608760;20.559,58;1360921408724;20.288,51;1939026596200;19.692,10;1651472797;19.423,91;373163842364;19.518,09;2939134095141
2011-01-31;19.779,06;2029800077789;20.450,37;1364448029380;20.158,40;1948837296223;19.630,06;1650583711;19.332,31;375379482361;19.409,31;2925537069545
2011-02-01;19.772,61;2028361039991;20.445,67;1364179165072;20.152,62;1947737548588;19.620,82;1756111860;19.315,28;374884224651;19.405,61;2921626930031
2011-02-02;19.809,13;2032325495391;20.488,46;1366341845223;20.201,85;1953203478816;19.635,71;5375998862;19.337,41;375423553784;19.444,71;2947173432229
2011-02-03;19.816,38;2032474125173;20.498,32;1365406357589;20.200,66;1951114176728;19.625,59;5287614297;19.345,14;375408003590;19.450,67;2948212803023
2011-02-04;19.795,67;2029081978517;20.470,56;1363075152748;20.175,00;1948858225846;19.590,88;5281697792;19.316,58;374023566660;19.421,39;2957017626739
2011-02-05;19.795,67;2029081978517;20.470,56;1363075152748;20.175,00;1948858225846;19.590,88;5281697792;19.316,58;374023566660;19.421,39;2957017626739
2011-02-06;19.795,67;2029081978517;20.470,56;1363075152748;20.175,00;1948858225846;19.590,88;5281697792;19.316,58;374023566660;19.421,39;2957017626739
2011-02-07;19.773,84;2024077949308;20.445,39;1361814041893;20.157,24;1946095080486;19.575,34;5271046201;19.292,48;373563066040;19.395,65;2953006640178
2011-02-08;19.799,91;2027220828340;20.474,73;1363930291035;20.184,03;1948829146227;19.594,91;5267176872;19.313,56;373970470938;19.420,30;2957545304138
2011-02-09;19.801,70;2026006093381;20.477,52;1363426827326;20.183,17;1948069038840;19.586,91;5269202824;19.313,73;373900470010;19.424,33;2947617874609
2011-02-10;19.741,12;2019450095454;20.414,55;1359093400596;20.115,66;1940324386479;19.520,56;5249274142;19.256,37;369999626800;19.360,71;2933984261317
2011-02-11;19.684,53;2004689644900;20.360,12;1351936323423;20.061,37;1928228716249;19.471,78;5235852636;19.200,99;368816639409;19.304,05;2924847093253
2011-02-12;19.684,53;2004689644900;20.360,12;1351936323423;20.061,37;1928228716249;19.471,78;5235852636;19.200,99;368816639409;19.304,05;2924847093253
2011-02-13;19.684,53;2004689644900;20.360,12;1351936323423;20.061,37;1928228716249;19.471,78;5235852636;19.200,99;368816639409;19.304,05;2924847093253
2011-02-14;19.698,37;2006693828768;20.383,51;1353728500955;20.092,48;1931125627175;19.510,41;5248458202;19.220,10;369214666306;19.330,88;2930232157084
2011-02-15;19.721,99;2009225700713;20.400,04;1355012113870;20.111,05;1933333627086;19.532,16;5256189966;19.229,88;369202574463;19.351,51;2932875034030
2011-02-16;19.733,04;2011235962518;20.410,27;1356219114254;20.120,23;1935358901133;19.549,48;5256348485;19.241,55;369619905131;19.359,45;2934544558024
2011-02-17;19.757,01;2014570587449;20.443,49;1359005674577;20.151,44;1939062306925;19.579,88;4993597326;19.274,75;370268252909;19.388,59;2939858574069
2011-02-18;19.748,20;2014175451909;20.448,91;1359804252886;20.153,25;1940480711602;19.580,28;4997513744;19.266,81;370272093046;19.388,23;2940108921424
2011-02-19;19.748,20;2014175451909;20.448,91;1359804252886;20.153,25;1940480711602;19.580,28;4997513744;19.266,81;370272093046;19.388,23;2940108921424
2011-02-20;19.748,20;2014175451909;20.448,91;1359804252886;20.153,25;1940480711602;19.580,28;4997513744;19.266,81;370272093046;19.388,23;2940108921424
2011-02-21;19.736,92;2013476654051;20.429,26;1358756196941;20.130,62;1937768790179;19.554,71;4999415064;19.237,53;369889336216;19.369,65;2937034980679
2011-02-22;19.726,43;2013158651578;20.427,45;1358830715309;20.143,29;1939608724430;19.564,80;5002000897;19.233,71;369877069954;19.361,95;2936123122231
2011-02-23;19.684,17;2009302780948;20.390,76;1355873354353;20.104,41;1936270270400;19.522,54;4989037035;19.206,54;369677158698;19.315,93;2930217575239
2011-02-24;19.667,74;2008172770505;20.370,95;1353591650310;20.079,44;1934287643070;19.512,84;4989868775;19.194,62;369184633586;19.302,65;2928562129593
2011-02-25;19.687,90;2009482622530;20.391,00;1354339065082;20.099,96;1936259178941;19.519,58;5005836810;19.210,95;369619945254;19.322,68;2932943671893
2011-02-26;19.687,90;2009482622530;20.391,00;1354339065082;20.099,96;1936259178941;19.519,58;5005836810;19.210,95;369619945254;19.322,68;2932943671893
2011-02-27;19.687,90;2009482622530;20.391,00;1354339065082;20.099,96;1936259178941;19.519,58;5005836810;19.210,95;369619945254;19.322,68;2932943671893
2011-02-28;19.770,90;2036914182785;20.491,04;1370835575543;20.202,07;1964958400610;19.618,91;5087935831;19.275,56;374224211027;19.407,83;2973200607308
2011-03-01;19.824,98;2042114061288;20.544,81;1376914793362;20.259,09;1970392092583;19.674,58;5101410811;19.327,15;374983077715;19.458,21;2978624966246
2011-03-02;19.839,88;2045312861879;20.570,81;1380670199553;20.299,03;1975827791532;19.660,65;8732336034;19.354,82;375644232436;19.480,00;2981720300807
2011-03-03;19.860,77;2046407222874;20.598,92;1385965827628;20.337,56;1978660241891;19.685,16;8712105497;19.373,50;375814123281;19.499,28;2984888829479
2011-03-04;19.898,17;2049896679058;20.619,01;1388279297090;20.359,63;1982216100133;19.723,79;8730006581;19.403,58;376404335507;19.527,05;2988005421650
2011-03-05;19.898,17;2049896679058;20.619,01;1388279297090;20.359,63;1982216100133;19.723,79;8730006581;19.403,58;376404335507;19.527,05;2988005421650
2011-03-06;19.898,17;2049896679058;20.619,01;1388279297090;20.359,63;1982216100133;19.723,79;8730006581;19.403,58;376404335507;19.527,05;2988005421650
2011-03-07;19.922,43;2053093086569;20.642,14;1390460023450;20.374,22;1983385085013;19.745,61;8739643038;19.437,71;377050543989;19.555,85;2993337889385
2011-03-08;19.905,28;2051902289327;20.620,10;1388733244400;20.354,61;1980912733553;19.727,85;8731782785;19.422,47;376784131880;19.545,76;2987328920276
2011-03-09;19.943,93;2055470509819;20.659,36;1391006094886;20.381,10;1984848051984;19.773,68;8700800112;19.454,04;377433428571;19.576,63;2981388186105
2011-03-10;19.945,21;2055750332112;20.664,04;1391916230802;20.402,07;1987017775369;19.763,46;8698216552;19.450,04;377287964561;19.574,73;2980154518724
2011-03-11;19.926,90;2054010835900;20.640,21;1388089406900;20.384,56;1978865868876;19.740,50;8690227904;19.455,12;375432227341;19.556,74;2977948456983
2011-03-12;19.926,90;2054010835900;20.640,21;1388089406900;20.384,56;1978865868876;19.740,50;8690227904;19.455,12;375432227341;19.556,74;2977948456983
2011-03-13;19.926,90;2054010835900;20.640,21;1388089406900;20.384,56;1978865868876;19.740,50;8690227904;19.455,12;375432227341;19.556,74;2977948456983
2011-03-14;19.898,86;2043870932261;20.620,49;1386922401274;20.355,20;1975987557339;19.714,55;8689203878;19.423,62;374788479081;19.530,25;2977349021739
2011-03-15;19.889,03;2044252773186;20.607,64;1387881208417;20.354,46;1976314413326;19.710,51;8687923493;19.433,79;374928239760;19.523,88;2976455239556
2011-03-16;19.884,39;2044731082704;20.603,53;1390031310917;20.348,56;1977010617468;19.711,87;8666966573;19.439,20;375129235857;19.532,84;2978392596522
2011-03-17;19.855,06;2046082519413;20.567,53;1402445595292;20.328,91;1979223833742;19.685,19;8664617682;19.415,00;374786678301;19.506,49;2976814795588
2011-03-18;19.904,87;2053747186502;20.633,17;1408140696716;20.393,30;1989180578891;19.740,14;8690126938;19.455,06;375778612459;19.554,37;2986010105767
2011-03-19;19.904,87;2053747186502;20.633,17;1408140696716;20.393,30;1989180578891;19.740,14;8690126938;19.455,06;375778612459;19.554,37;2986010105767
2011-03-20;19.904,87;2053747186502;20.633,17;1408140696716;20.393,30;1989180578891;19.740,14;8690126938;19.455,06;375778612459;19.554,37;2986010105767
2011-03-21;19.902,83;2056274952530;20.650,01;1416317584331;20.409,01;1996924948317;19.740,39;8334075499;19.448,62;375824283768;19.554,65;2989170118187
2011-03-22;19.960,15;2067423687766;20.708,07;1432578087052;20.467,24;2009375626769;19.805,71;8361654794;19.494,88;376830279741;19.606,85;2999421183638
2011-03-23;20.002,04;2075948367032;20.757,07;1444138606930;20.523,65;2019110344444;19.872,23;8370356249;19.550,64;378016940388;19.659,71;3009771583634
2011-03-24;20.054,75;2084019804039;20.801,94;1455100697877;20.569,66;2026370271367;19.929,60;8407701906;19.599,05;379207149770;19.710,92;3018589158143
2011-03-25;20.090,97;2088741283888;20.835,35;1461797399299;20.602,46;2032588142767;19.965,33;8429914307;19.626,48;379666665108;19.739,95;3025190101006
2011-03-26;20.090,97;2088741283888;20.835,35;1461797399299;20.602,46;2032588142767;19.965,33;8429914307;19.626,48;379666665108;19.739,95;3025190101006
2011-03-27;20.090,97;2088741283888;20.835,35;1461797399299;20.602,46;2032588142767;19.965,33;8429914307;19.626,48;379666665108;19.739,95;3025190101006
2011-03-28;20.110,37;2091310569407;20.850,50;1465202527838;20.617,43;2033763400625;19.980,29;8435997828;19.643,07;380393239645;19.758,14;3028844953148
2011-03-29;20.121,74;2092475681831;20.861,23;1467596859849;20.624,65;2035496488767;19.973,37;8447094514;19.659,40;380741511675;19.777,36;3032532565271
2011-03-30;20.118,48;2090639033456;20.858,14;1468121060088;20.629,99;2035432944563;19.963,89;8446662176;19.662,95;380744914021;19.768,28;3032493418828
2011-03-31;20.190,30;2117362665891;20.933,11;1482506922015;20.713,14;2061001440173;20.003,87;8465977256;19.720,95;385182544087;19.853,95;3080786623077
2011-04-01;20.188,60;2117376477757;20.931,73;1485052753760;20.695,03;2059273134820;20.008,47;8510496767;19.726,21;384952557037;19.850,45;3077065544205
2011-04-02;20.188,60;2117376477757;20.931,73;1485052753760;20.695,03;2059273134820;20.008,47;8510496767;19.726,21;384952557037;19.850,45;3077065544205
2011-04-03;20.188,60;2117376477757;20.931,73;1485052753760;20.695,03;2059273134820;20.008,47;8510496767;19.726,21;384952557037;19.850,45;3077065544205
2011-04-04;20.243,05;2123633142663;20.981,22;1487508351369;20.742,31;2063210202471;20.051,36;11046347080;19.764,36;386020905463;19.897,55;3083251621647
2011-04-05;20.256,14;2122644573456;20.999,25;1488520734981;20.766,39;2064493070643;20.069,41;11056342039;19.775,90;385754195194;19.911,67;3085119954772
2011-04-06;20.280,25;2124214277925;21.023,30;1488291794229;20.787,47;2066281597828;20.099,64;10980713108;19.802,94;386250504291;19.931,73;3087841347398
2011-04-07;20.306,94;2126687533928;21.053,63;1489479227392;20.822,77;2070014246861;20.112,76;10988858037;19.818,87;386729493109;19.956,90;3092013061225
2011-04-08;20.314,11;2125940871632;21.049,31;1487845812547;20.818,17;2067307306395;20.108,71;10987160236;19.822,38;386812806195;19.955,07;3079727890585
2011-04-09;20.314,11;2125940871632;21.049,31;1487845812547;20.818,17;2067307306395;20.108,71;10987160236;19.822,38;386812806195;19.955,07;3079727890585
2011-04-10;20.314,11;2125940871632;21.049,31;1487845812547;20.818,17;2067307306395;20.108,71;10987160236;19.822,38;386812806195;19.955,07;3079727890585
2011-04-11;20.314,55;2124087198874;21.050,10;1483655648050;20.824,99;2065142656615;20.100,49;10982672918;19.819,49;386678126940;19.954,36;3074000340451
2011-04-12;20.314,42;2115581444187;21.051,02;1478951356350;20.821,31;2064041574258;20.114,07;10973475591;19.825,75;386164181494;19.951,63;3071219774798
2011-04-13;20.267,09;2109212580013;21.008,40;1474113949445;20.787,33;2053074997376;20.068,22;10955353035;19.802,95;385718942153;19.915,61;3064718260343
2011-04-14;20.277,31;2109063283849;21.009,77;1473303213470;20.792,15;2052658440784;20.071,05;10921143768;19.798,81;383696415513;19.918,36;3066382255876
2011-04-15;20.289,73;2109937937213;21.017,69;1476217487646;20.801,14;2054477522250;20.083,91;10896925977;19.802,60;383189826034;19.931,70;3068140381214
2011-04-16;20.289,73;2109937937213;21.017,69;1476217487646;20.801,14;2054477522250;20.083,91;10896925977;19.802,60;383189826034;19.931,70;3068140381214
2011-04-17;20.289,73;2109937937213;21.017,69;1476217487646;20.801,14;2054477522250;20.083,91;10896925977;19.802,60;383189826034;19.931,70;3068140381214
2011-04-18;20.320,41;2113422890103;21.053,19;1478675921073;20.832,20;2059393040122;20.107,42;10508173502;19.824,03;383700487517;19.958,15;3072853331894
2011-04-19;20.300,60;2110790878017;21.032,32;1477211148423;20.802,50;2056983844862;20.084,81;10497595622;19.805,21;383267615063;19.937,11;3070135311382
2011-04-20;20.333,07;2113918160722;21.055,51;1478897272923;20.835,41;2059953680006;20.116,98;10528354707;19.820,53;383971805901;19.964,31;3075026949923
2011-04-21;20.382,38;2118500944867;21.110,13;1482664220198;20.891,78;2065052419756;20.175,74;10548984784;19.862,43;384795280976;20.019,08;3083927433118
2011-04-22;20.382,38;2118500944867;21.110,13;1482664220198;20.891,78;2065052419756;20.175,74;10548984784;19.862,43;384795280976;20.019,08;3083927433118
2011-04-23;20.382,38;2118500944867;21.110,13;1482664220198;20.891,78;2065052419756;20.175,74;10548984784;19.862,43;384795280976;20.019,08;3083927433118
2011-04-24;20.382,38;2118500944867;21.110,13;1482664220198;20.891,78;2065052419756;20.175,74;10548984784;19.862,43;384795280976;20.019,08;3083927433118
2011-04-25;20.412,57;2121186730939;21.139,08;1484529258900;20.922,82;2068221704472;20.205,90;10575012617;19.888,48;385504016610;20.050,57;3089719848322
2011-04-26;20.423,42;2122190981248;21.148,91;1484865070502;20.927,63;2068820084878;20.209,27;10582299053;19.902,64;385945072659;20.053,20;3091933827519
2011-04-27;20.436,60;2124248006153;21.167,00;1485063205988;20.941,90;2069806171004;20.223,67;10584001914;19.910,26;386147235770;20.068,39;3095541803526
2011-04-28;20.425,88;2120946555844;21.153,76;1483295738117;20.930,13;2068961505163;20.205,20;10576869440;19.898,74;386107115132;20.057,38;3095326913015
2011-04-29;20.402,02;2138833821294;21.140,49;1491784374769;20.914,97;2085892842331;20.203,68;10582676413;19.886,09;389022868616;20.046,75;3125488550913
2011-04-30;20.402,02;2138833821294;21.140,49;1491784374769;20.914,97;2085892842331;20.203,68;10582676413;19.886,09;389022868616;20.046,75;3125488550913
2011-05-01;20.402,02;2138833821294;21.140,49;1491784374769;20.914,97;2085892842331;20.203,68;10582676413;19.886,09;389022868616;20.046,75;3125488550913
2011-05-02;20.453,17;2143604757075;21.193,99;1496546632610;20.967,41;2089225766358;20.244,41;10619052530;19.922,95;389448917790;20.097,24;3129523578751
2011-05-03;20.485,70;2145801549739;21.221,89;1497968755351;20.994,21;2091321015567;20.254,74;15319946258;19.961,05;390153965311;20.125,74;3133117141381
2011-05-04;20.462,90;2143055107907;21.201,31;1495507266850;20.966,93;2088092370800;20.242,04;15310473815;19.951,06;389546889073;20.103,85;3127977486772
2011-05-05;20.405,52;2135929590948;21.148,26;1489198585701;20.911,70;2080743444814;20.182,23;15208396687;19.905,09;388690573728;20.048,18;3119989057957
2011-05-06;20.415,05;2136667020843;21.159,64;1488617806894;20.929,93;2081796964605;20.203,80;15227535453;19.924,84;389080732200;20.060,94;3110478496254
2011-05-07;20.415,05;2136667020843;21.159,64;1488617806894;20.929,93;2081796964605;20.203,80;15227535453;19.924,84;389080732200;20.060,94;3110478496254
2011-05-08;20.415,05;2136667020843;21.159,64;1488617806894;20.929,93;2081796964605;20.203,80;15227535453;19.924,84;389080732200;20.060,94;3110478496254
2011-05-09;20.442,48;2137411416462;21.189,86;1490136173728;20.947,96;2081981417158;20.219,48;15243979728;19.941,14;389436703510;20.078,79;3110598598557
2011-05-10;20.465,17;2139260012011;21.220,33;1492089819205;20.970,67;2082924017453;20.244,29;15295046011;19.965,33;389563470806;20.108,31;3112499422592
2011-05-11;20.477,31;2140388495189;21.228,48;1491601880672;20.985,09;2084629653900;20.253,99;15297867945;19.966,23;389644117720;20.119,05;3112163597176
2011-05-12;20.470,95;2133033568224;21.214,46;1487807993459;20.975,14;2083808668512;20.255,22;15302983132;19.966,74;389643921080;20.113,37;3110928324767
2011-05-13;20.452,18;2131539785049;21.204,64;1487971853023;20.958,62;2075492413085;20.235,84;15296450643;19.946,52;387428150996;20.096,91;3109419517646
2011-05-14;20.452,18;2131539785049;21.204,64;1487971853023;20.958,62;2075492413085;20.235,84;15296450643;19.946,52;387428150996;20.096,91;3109419517646
2011-05-15;20.452,18;2131539785049;21.204,64;1487971853023;20.958,62;2075492413085;20.235,84;15296450643;19.946,52;387428150996;20.096,91;3109419517646
2011-05-16;20.397,03;2126014601960;21.134,14;1483543369767;20.901,00;2070766618808;20.200,06;15288787372;19.895,59;386573951493;20.039,45;3101272860749
2011-05-17;20.426,01;2129834583649;21.155,94;1485175644862;20.935,37;2075497021514;20.215,02;15327720787;19.928,78;387548126388;20.061,80;3105009139845
2011-05-18;20.460,57;2134272362350;21.195,88;1488057276900;20.972,14;2079912595822;20.248,15;14511164148;19.966,74;388456647493;20.096,98;3111967243078
